,bill_number,display_name,first_name,id,last_name,party,state
107,1,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
108,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
109,1,Lott (R-MS),Trent,S203,Lott,R,MS
110,1,Lugar (R-IN),Richard,S105,Lugar,R,IN
111,1,Mack (R-FL),Connie,S205,Mack,R,FL
112,1,McConnell (R-KY),Mitch,S174,McConnell,R,KY
113,1,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
114,1,Nickles (R-OK),Don,S158,Nickles,R,OK
115,1,Packwood (R-OR),Bob,S075,Packwood,R,OR
116,1,Pressler (R-SD),Larry,S141,Pressler,R,SD
117,1,Roth (R-DE),William,S083,Roth,R,DE
118,1,Santorum (R-PA),Rick,S244,Santorum,R,PA
119,1,Shelby (R-AL),Richard,S184,Shelby,R,AL
120,1,Simpson (R-WY),Alan,S142,Simpson,R,WY
121,1,Smith (R-NH),Bob,S216,Smith,R,NH
122,1,Snowe (R-ME),Olympia,S245,Snowe,R,ME
123,1,Specter (R-PA),Arlen,S161,Specter,R,PA
124,1,Stevens (R-AK),Ted,S090,Stevens,R,AK
125,1,Thomas (R-WY),Craig,S246,Thomas,R,WY
126,1,Thompson (R-TN),Fred,S237,Thompson,R,TN
127,1,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
128,1,Warner (R-VA),John,S143,Warner,R,VA
129,2,Abraham (R-MI),Spencer,S238,Abraham,R,MI
130,2,Akaka (D-HI),Daniel,S213,Akaka,D,HI
131,2,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
132,2,Bennett (R-UT),Robert,S231,Bennett,R,UT
133,2,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
134,2,Bond (R-MO),Christopher,S200,Bond,R,MO
135,2,Breaux (D-LA),John,S179,Breaux,D,LA
136,2,Brown (R-CO),Hank,S214,Brown,R,CO
137,2,Bryan (D-NV),Richard,S206,Bryan,D,NV
138,2,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
139,2,Burns (R-MT),Conrad,S211,Burns,R,MT
140,2,Byrd (D-WV),Robert,S017,Byrd,D,WV
141,2,Chafee (R-RI),John,S116,Chafee,R,RI
142,2,Coats (R-IN),Dan,S212,Coats,R,IN
143,2,Cochran (R-MS),Thad,S136,Cochran,R,MS
144,2,Cohen (R-ME),William,S137,Cohen,R,ME
145,2,Conrad (D-ND),Kent,S201,Conrad,D,ND
146,2,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
147,2,Craig (R-ID),Larry,S215,Craig,R,ID
148,2,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
149,2,Daschle (D-SD),Thomas,S185,Daschle,D,SD
150,2,DeWine (R-OH),Mike,S240,DeWine,R,OH
151,2,Dodd (D-CT),Christopher,S150,Dodd,D,CT
152,2,Dole (R-KS),Bob,S026,Dole,R,KS
153,2,Domenici (R-NM),Pete,S027,Domenici,R,NM
154,2,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
155,2,Exon (D-NE),J.,S129,Exon,D,NE
156,2,Faircloth (R-NC),Lauch,S227,Faircloth,R,NC
157,2,Frist (R-TN),Bill,S241,Frist,R,TN
158,2,Glenn (D-OH),John,S035,Glenn,D,OH
159,2,Gorton (R-WA),Slade,S152,Gorton,R,WA
160,2,Graham (D-FL),Bob,S199,Graham,D,FL
161,2,Grams (R-MN),Rod,S242,Grams,R,MN
162,2,Grassley (R-IA),Chuck,S153,Grassley,R,IA
163,2,Gregg (R-NH),Judd,S224,Gregg,R,NH
164,2,Hatch (R-UT),Orrin,S118,Hatch,R,UT
165,2,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
166,2,Helms (R-NC),Jesse,S046,Helms,R,NC
167,2,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
168,2,Inhofe (R-OK),James,S236,Inhofe,R,OK
169,2,Inouye (D-HI),Daniel,S051,Inouye,D,HI
170,2,Jeffords (R-VT),James,S204,Jeffords,R,VT
171,2,Johnston (D-LA),J.,S054,Johnston,D,LA
172,2,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
173,2,Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID
174,2,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
175,2,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
176,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
177,2,Lott (R-MS),Trent,S203,Lott,R,MS
178,2,Lugar (R-IN),Richard,S105,Lugar,R,IN
179,2,Mack (R-FL),Connie,S205,Mack,R,FL
180,2,McConnell (R-KY),Mitch,S174,McConnell,R,KY
181,2,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
182,2,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
183,2,Murray (D-WA),Patty,S229,Murray,D,WA
184,2,Nickles (R-OK),Don,S158,Nickles,R,OK
185,2,Nunn (D-GA),Sam,S074,Nunn,D,GA
186,2,Packwood (R-OR),Bob,S075,Packwood,R,OR
187,2,Pressler (R-SD),Larry,S141,Pressler,R,SD
188,2,Pryor (D-AR),David,S125,Pryor,D,AR
189,2,Reid (D-NV),Harry,S198,Reid,D,NV
190,2,Roth (R-DE),William,S083,Roth,R,DE
191,2,Santorum (R-PA),Rick,S244,Santorum,R,PA
192,2,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
193,2,Shelby (R-AL),Richard,S184,Shelby,R,AL
194,2,Simpson (R-WY),Alan,S142,Simpson,R,WY
195,2,Smith (R-NH),Bob,S216,Smith,R,NH
196,2,Snowe (R-ME),Olympia,S245,Snowe,R,ME
197,2,Specter (R-PA),Arlen,S161,Specter,R,PA
198,2,Stevens (R-AK),Ted,S090,Stevens,R,AK
199,2,Thomas (R-WY),Craig,S246,Thomas,R,WY
200,2,Thompson (R-TN),Fred,S237,Thompson,R,TN
201,2,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
202,2,Warner (R-VA),John,S143,Warner,R,VA
203,3,Akaka (D-HI),Daniel,S213,Akaka,D,HI
204,3,Baucus (D-MT),Max,S127,Baucus,D,MT
205,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
206,3,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
207,3,Breaux (D-LA),John,S179,Breaux,D,LA
208,3,Bryan (D-NV),Richard,S206,Bryan,D,NV
209,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
210,3,Campbell (D-CO),Ben,S225,Campbell,D,CO
211,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
212,3,Daschle (D-SD),Thomas,S185,Daschle,D,SD
213,3,Dodd (D-CT),Christopher,S150,Dodd,D,CT
214,3,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
215,3,Exon (D-NE),J.,S129,Exon,D,NE
216,3,Feingold (D-WI),Russell,S230,Feingold,D,WI
217,3,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
218,3,Graham (D-FL),Bob,S199,Graham,D,FL
219,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
220,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
221,3,Johnston (D-LA),J.,S054,Johnston,D,LA
222,3,Kerry (D-MA),John,S173,Kerry,D,MA
223,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
224,3,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
225,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
226,3,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
227,3,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
228,3,Murray (D-WA),Patty,S229,Murray,D,WA
229,3,Pell (D-RI),Claiborne,S078,Pell,D,RI
230,3,Pryor (D-AR),David,S125,Pryor,D,AR
231,3,Reid (D-NV),Harry,S198,Reid,D,NV
232,3,Simon (D-IL),Paul,S175,Simon,D,IL
233,4,Abraham (R-MI),Spencer,S238,Abraham,R,MI
234,4,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
235,4,Bennett (R-UT),Robert,S231,Bennett,R,UT
236,4,Breaux (D-LA),John,S179,Breaux,D,LA
237,4,Brown (R-CO),Hank,S214,Brown,R,CO
238,4,Bryan (D-NV),Richard,S206,Bryan,D,NV
239,4,Burns (R-MT),Conrad,S211,Burns,R,MT
240,4,Chafee (R-RI),John,S116,Chafee,R,RI
241,4,Coats (R-IN),Dan,S212,Coats,R,IN
242,4,Cochran (R-MS),Thad,S136,Cochran,R,MS
243,4,Cohen (R-ME),William,S137,Cohen,R,ME
244,4,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
245,4,Craig (R-ID),Larry,S215,Craig,R,ID
246,4,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
247,4,DeWine (R-OH),Mike,S240,DeWine,R,OH
248,4,Dole (R-KS),Bob,S026,Dole,R,KS
249,4,Domenici (R-NM),Pete,S027,Domenici,R,NM
250,4,Faircloth (R-NC),Lauch,S227,Faircloth,R,NC
251,4,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
252,4,Frist (R-TN),Bill,S241,Frist,R,TN
253,4,Gorton (R-WA),Slade,S152,Gorton,R,WA
254,4,Graham (D-FL),Bob,S199,Graham,D,FL
255,4,Grams (R-MN),Rod,S242,Grams,R,MN
256,4,Grassley (R-IA),Chuck,S153,Grassley,R,IA
257,4,Gregg (R-NH),Judd,S224,Gregg,R,NH
258,4,Hatch (R-UT),Orrin,S118,Hatch,R,UT
259,4,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
260,4,Helms (R-NC),Jesse,S046,Helms,R,NC
261,4,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
262,4,Inhofe (R-OK),James,S236,Inhofe,R,OK
263,4,Jeffords (R-VT),James,S204,Jeffords,R,VT
264,4,Johnston (D-LA),J.,S054,Johnston,D,LA
265,4,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
266,4,Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID
267,4,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
268,4,Lott (R-MS),Trent,S203,Lott,R,MS
269,4,Lugar (R-IN),Richard,S105,Lugar,R,IN
270,4,Mack (R-FL),Connie,S205,Mack,R,FL
271,4,McConnell (R-KY),Mitch,S174,McConnell,R,KY
272,4,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
273,4,Nickles (R-OK),Don,S158,Nickles,R,OK
274,4,Packwood (R-OR),Bob,S075,Packwood,R,OR
275,4,Pressler (R-SD),Larry,S141,Pressler,R,SD
276,4,Pryor (D-AR),David,S125,Pryor,D,AR
277,4,Reid (D-NV),Harry,S198,Reid,D,NV
278,4,Roth (R-DE),William,S083,Roth,R,DE
279,4,Santorum (R-PA),Rick,S244,Santorum,R,PA
280,4,Shelby (R-AL),Richard,S184,Shelby,R,AL
281,4,Simpson (R-WY),Alan,S142,Simpson,R,WY
282,4,Smith (R-NH),Bob,S216,Smith,R,NH
283,4,Snowe (R-ME),Olympia,S245,Snowe,R,ME
284,4,Stevens (R-AK),Ted,S090,Stevens,R,AK
285,4,Thomas (R-WY),Craig,S246,Thomas,R,WY
286,4,Thompson (R-TN),Fred,S237,Thompson,R,TN
287,4,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
288,4,Warner (R-VA),John,S143,Warner,R,VA
289,5,Abraham (R-MI),Spencer,S238,Abraham,R,MI
290,5,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
291,5,Bennett (R-UT),Robert,S231,Bennett,R,UT
292,5,Bond (R-MO),Christopher,S200,Bond,R,MO
293,5,Brown (R-CO),Hank,S214,Brown,R,CO
294,5,Burns (R-MT),Conrad,S211,Burns,R,MT
295,5,Campbell (D-CO),Ben,S225,Campbell,D,CO
296,5,Chafee (R-RI),John,S116,Chafee,R,RI
297,5,Coats (R-IN),Dan,S212,Coats,R,IN
298,5,Cochran (R-MS),Thad,S136,Cochran,R,MS
299,5,Cohen (R-ME),William,S137,Cohen,R,ME
300,5,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
301,5,Craig (R-ID),Larry,S215,Craig,R,ID
302,5,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
303,5,DeWine (R-OH),Mike,S240,DeWine,R,OH
304,5,Dole (R-KS),Bob,S026,Dole,R,KS
305,5,Domenici (R-NM),Pete,S027,Domenici,R,NM
306,5,Faircloth (R-NC),Lauch,S227,Faircloth,R,NC
307,5,Frist (R-TN),Bill,S241,Frist,R,TN
308,5,Gorton (R-WA),Slade,S152,Gorton,R,WA
309,5,Gramm (R-TX),Phil,S171,Gramm,R,TX
310,5,Grams (R-MN),Rod,S242,Grams,R,MN
311,5,Grassley (R-IA),Chuck,S153,Grassley,R,IA
312,5,Gregg (R-NH),Judd,S224,Gregg,R,NH
313,5,Hatch (R-UT),Orrin,S118,Hatch,R,UT
314,5,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
315,5,Helms (R-NC),Jesse,S046,Helms,R,NC
316,5,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
317,5,Inhofe (R-OK),James,S236,Inhofe,R,OK
318,5,Jeffords (R-VT),James,S204,Jeffords,R,VT
319,5,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
320,5,Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID
321,5,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
322,5,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
323,5,Lott (R-MS),Trent,S203,Lott,R,MS
324,5,Lugar (R-IN),Richard,S105,Lugar,R,IN
325,5,Mack (R-FL),Connie,S205,Mack,R,FL
326,5,McCain (R-AZ),John,S197,McCain,R,AZ
327,5,McConnell (R-KY),Mitch,S174,McConnell,R,KY
328,5,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
329,5,Nickles (R-OK),Don,S158,Nickles,R,OK
330,5,Packwood (R-OR),Bob,S075,Packwood,R,OR
331,5,Pressler (R-SD),Larry,S141,Pressler,R,SD
332,5,Roth (R-DE),William,S083,Roth,R,DE
333,5,Santorum (R-PA),Rick,S244,Santorum,R,PA
334,5,Shelby (R-AL),Richard,S184,Shelby,R,AL
335,5,Simpson (R-WY),Alan,S142,Simpson,R,WY
336,5,Smith (R-NH),Bob,S216,Smith,R,NH
337,5,Snowe (R-ME),Olympia,S245,Snowe,R,ME
338,5,Specter (R-PA),Arlen,S161,Specter,R,PA
339,5,Stevens (R-AK),Ted,S090,Stevens,R,AK
340,5,Thomas (R-WY),Craig,S246,Thomas,R,WY
341,5,Thompson (R-TN),Fred,S237,Thompson,R,TN
342,5,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
343,5,Warner (R-VA),John,S143,Warner,R,VA
344,6,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
345,6,Bennett (R-UT),Robert,S231,Bennett,R,UT
346,6,Bond (R-MO),Christopher,S200,Bond,R,MO
347,6,Brown (R-CO),Hank,S214,Brown,R,CO
348,6,Burns (R-MT),Conrad,S211,Burns,R,MT
349,6,Chafee (R-RI),John,S116,Chafee,R,RI
350,6,Coats (R-IN),Dan,S212,Coats,R,IN
351,6,Cochran (R-MS),Thad,S136,Cochran,R,MS
352,6,Cohen (R-ME),William,S137,Cohen,R,ME
353,6,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
354,6,Craig (R-ID),Larry,S215,Craig,R,ID
355,6,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
356,6,DeWine (R-OH),Mike,S240,DeWine,R,OH
357,6,Dole (R-KS),Bob,S026,Dole,R,KS
358,6,Domenici (R-NM),Pete,S027,Domenici,R,NM
359,6,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
360,6,Faircloth (R-NC),Lauch,S227,Faircloth,R,NC
361,6,Frist (R-TN),Bill,S241,Frist,R,TN
362,6,Gorton (R-WA),Slade,S152,Gorton,R,WA
363,6,Gramm (R-TX),Phil,S171,Gramm,R,TX
364,6,Grams (R-MN),Rod,S242,Grams,R,MN
365,6,Grassley (R-IA),Chuck,S153,Grassley,R,IA
366,6,Gregg (R-NH),Judd,S224,Gregg,R,NH
367,6,Hatch (R-UT),Orrin,S118,Hatch,R,UT
368,6,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
369,6,Heflin (D-AL),Howell,S130,Heflin,D,AL
370,6,Helms (R-NC),Jesse,S046,Helms,R,NC
371,6,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
372,6,Inhofe (R-OK),James,S236,Inhofe,R,OK
373,6,Jeffords (R-VT),James,S204,Jeffords,R,VT
374,6,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
375,6,Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID
376,6,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
377,6,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
378,6,Lott (R-MS),Trent,S203,Lott,R,MS
379,6,Lugar (R-IN),Richard,S105,Lugar,R,IN
380,6,Mack (R-FL),Connie,S205,Mack,R,FL
381,6,McCain (R-AZ),John,S197,McCain,R,AZ
382,6,McConnell (R-KY),Mitch,S174,McConnell,R,KY
383,6,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
384,6,Nickles (R-OK),Don,S158,Nickles,R,OK
385,6,Packwood (R-OR),Bob,S075,Packwood,R,OR
386,6,Pressler (R-SD),Larry,S141,Pressler,R,SD
387,6,Roth (R-DE),William,S083,Roth,R,DE
388,6,Santorum (R-PA),Rick,S244,Santorum,R,PA
389,6,Shelby (R-AL),Richard,S184,Shelby,R,AL
390,6,Simpson (R-WY),Alan,S142,Simpson,R,WY
391,6,Smith (R-NH),Bob,S216,Smith,R,NH
392,6,Snowe (R-ME),Olympia,S245,Snowe,R,ME
393,6,Specter (R-PA),Arlen,S161,Specter,R,PA
394,6,Stevens (R-AK),Ted,S090,Stevens,R,AK
395,6,Thomas (R-WY),Craig,S246,Thomas,R,WY
396,6,Thompson (R-TN),Fred,S237,Thompson,R,TN
397,6,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
398,6,Warner (R-VA),John,S143,Warner,R,VA
399,7,Abraham (R-MI),Spencer,S238,Abraham,R,MI
400,7,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
401,7,Baucus (D-MT),Max,S127,Baucus,D,MT
402,7,Bennett (R-UT),Robert,S231,Bennett,R,UT
403,7,Biden (D-DE),Joseph,S010,Biden,D,DE
404,7,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
405,7,Bond (R-MO),Christopher,S200,Bond,R,MO
406,7,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
407,7,Breaux (D-LA),John,S179,Breaux,D,LA
408,7,Brown (R-CO),Hank,S214,Brown,R,CO
409,7,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
410,7,Burns (R-MT),Conrad,S211,Burns,R,MT
411,7,Byrd (D-WV),Robert,S017,Byrd,D,WV
412,7,Chafee (R-RI),John,S116,Chafee,R,RI
413,7,Coats (R-IN),Dan,S212,Coats,R,IN
414,7,Cochran (R-MS),Thad,S136,Cochran,R,MS
415,7,Cohen (R-ME),William,S137,Cohen,R,ME
416,7,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
417,7,Craig (R-ID),Larry,S215,Craig,R,ID
418,7,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
419,7,DeWine (R-OH),Mike,S240,DeWine,R,OH
420,7,Dodd (D-CT),Christopher,S150,Dodd,D,CT
421,7,Dole (R-KS),Bob,S026,Dole,R,KS
422,7,Domenici (R-NM),Pete,S027,Domenici,R,NM
423,7,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
424,7,Exon (D-NE),J.,S129,Exon,D,NE
425,7,Faircloth (R-NC),Lauch,S227,Faircloth,R,NC
426,7,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
427,7,Frist (R-TN),Bill,S241,Frist,R,TN
428,7,Gorton (R-WA),Slade,S152,Gorton,R,WA
429,7,Graham (D-FL),Bob,S199,Graham,D,FL
430,7,Gramm (R-TX),Phil,S171,Gramm,R,TX
431,7,Grams (R-MN),Rod,S242,Grams,R,MN
432,7,Grassley (R-IA),Chuck,S153,Grassley,R,IA
433,7,Gregg (R-NH),Judd,S224,Gregg,R,NH
434,7,Hatch (R-UT),Orrin,S118,Hatch,R,UT
435,7,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
436,7,Heflin (D-AL),Howell,S130,Heflin,D,AL
437,7,Helms (R-NC),Jesse,S046,Helms,R,NC
438,7,Hollings (D-SC),Ernest,S047,Hollings,D,SC
439,7,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
440,7,Inhofe (R-OK),James,S236,Inhofe,R,OK
441,7,Jeffords (R-VT),James,S204,Jeffords,R,VT
442,7,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
443,7,Kempthorne (R-ID),Dirk,S232,Kempthorne,R,ID
444,7,Kerrey (D-NE),J.,S208,Kerrey,D,NE
445,7,Kerry (D-MA),John,S173,Kerry,D,MA
446,7,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
447,7,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
448,7,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
