,0,bill_number,display_name,first_name,id,last_name,party,state
39,,0,Kerry (D-MA),John,S173,Kerry,D,MA
40,,0,Kohl (D-WI),Herb,S209,Kohl,D,WI
41,,0,Krueger (D-TX),Bob,S234,Krueger,D,TX
42,,0,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
43,,0,Leahy (D-VT),Patrick,S057,Leahy,D,VT
44,,0,Levin (D-MI),Carl,S131,Levin,D,MI
45,,0,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
46,,0,Mathews (D-TN),Harlan,S233,Mathews,D,TN
47,,0,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
48,,0,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
49,,0,Mitchell (D-ME),George,S144,Mitchell,D,ME
50,,0,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
51,,0,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
52,,0,Murray (D-WA),Patty,S229,Murray,D,WA
53,,0,Nunn (D-GA),Sam,S074,Nunn,D,GA
54,,0,Packwood (R-OR),Bob,S075,Packwood,R,OR
55,,0,Pell (D-RI),Claiborne,S078,Pell,D,RI
56,,0,Pryor (D-AR),David,S125,Pryor,D,AR
57,,0,Reid (D-NV),Harry,S198,Reid,D,NV
58,,0,Riegle (D-MI),Donald,S107,Riegle,D,MI
59,,0,Robb (D-VA),Charles,S207,Robb,D,VA
60,,0,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
61,,0,Roth (R-DE),William,S083,Roth,R,DE
62,,0,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
63,,0,Sasser (D-TN),Jim,S117,Sasser,D,TN
64,,0,Simon (D-IL),Paul,S175,Simon,D,IL
65,,0,Specter (R-PA),Arlen,S161,Specter,R,PA
66,,0,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
67,,0,Wofford (D-PA),Harris,S219,Wofford,D,PA
68,,1,Akaka (D-HI),Daniel,S213,Akaka,D,HI
69,,1,Baucus (D-MT),Max,S127,Baucus,D,MT
70,,1,Biden (D-DE),Joseph,S010,Biden,D,DE
71,,1,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
72,,1,Bond (R-MO),Christopher,S200,Bond,R,MO
73,,1,Boren (D-OK),David,S128,Boren,D,OK
74,,1,Boxer (D-CA),Barbara,S223,Boxer,D,CA
75,,1,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
76,,1,Breaux (D-LA),John,S179,Breaux,D,LA
77,,1,Bryan (D-NV),Richard,S206,Bryan,D,NV
78,,1,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
79,,1,Byrd (D-WV),Robert,S017,Byrd,D,WV
80,,1,Campbell (D-CO),Ben,S225,Campbell,D,CO
81,,1,Chafee (R-RI),John,S116,Chafee,R,RI
82,,1,Danforth (R-MO),John,S108,Danforth,R,MO
83,,1,Daschle (D-SD),Thomas,S185,Daschle,D,SD
84,,1,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
85,,1,Dodd (D-CT),Christopher,S150,Dodd,D,CT
86,,1,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
87,,1,Exon (D-NE),J.,S129,Exon,D,NE
88,,1,Feingold (D-WI),Russell,S230,Feingold,D,WI
89,,1,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
90,,1,Ford (D-KY),Wendell,S033,Ford,D,KY
91,,1,Glenn (D-OH),John,S035,Glenn,D,OH
92,,1,Graham (D-FL),Bob,S199,Graham,D,FL
93,,1,Harkin (D-IA),Tom,S172,Harkin,D,IA
94,,1,Heflin (D-AL),Howell,S130,Heflin,D,AL
95,,1,Hollings (D-SC),Ernest,S047,Hollings,D,SC
96,,1,Inouye (D-HI),Daniel,S051,Inouye,D,HI
97,,1,Jeffords (R-VT),James,S204,Jeffords,R,VT
98,,1,Johnston (D-LA),J.,S054,Johnston,D,LA
99,,1,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
100,,1,Kerrey (D-NE),J.,S208,Kerrey,D,NE
101,,1,Kerry (D-MA),John,S173,Kerry,D,MA
102,,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
103,,1,Krueger (D-TX),Bob,S234,Krueger,D,TX
104,,1,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
105,,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
106,,1,Levin (D-MI),Carl,S131,Levin,D,MI
107,,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
108,,1,Mathews (D-TN),Harlan,S233,Mathews,D,TN
109,,1,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
110,,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
111,,1,Mitchell (D-ME),George,S144,Mitchell,D,ME
112,,1,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
113,,1,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
114,,1,Murray (D-WA),Patty,S229,Murray,D,WA
115,,1,Packwood (R-OR),Bob,S075,Packwood,R,OR
116,,1,Pell (D-RI),Claiborne,S078,Pell,D,RI
117,,1,Pryor (D-AR),David,S125,Pryor,D,AR
118,,1,Reid (D-NV),Harry,S198,Reid,D,NV
119,,1,Riegle (D-MI),Donald,S107,Riegle,D,MI
120,,1,Robb (D-VA),Charles,S207,Robb,D,VA
121,,1,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
122,,1,Roth (R-DE),William,S083,Roth,R,DE
123,,1,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
124,,1,Sasser (D-TN),Jim,S117,Sasser,D,TN
125,,1,Simon (D-IL),Paul,S175,Simon,D,IL
126,,1,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
127,,1,Wofford (D-PA),Harris,S219,Wofford,D,PA
128,,2,Akaka (D-HI),Daniel,S213,Akaka,D,HI
129,,2,Baucus (D-MT),Max,S127,Baucus,D,MT
130,,2,Biden (D-DE),Joseph,S010,Biden,D,DE
131,,2,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
132,,2,Bond (R-MO),Christopher,S200,Bond,R,MO
133,,2,Boren (D-OK),David,S128,Boren,D,OK
134,,2,Boxer (D-CA),Barbara,S223,Boxer,D,CA
135,,2,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
136,,2,Breaux (D-LA),John,S179,Breaux,D,LA
137,,2,Bryan (D-NV),Richard,S206,Bryan,D,NV
138,,2,Byrd (D-WV),Robert,S017,Byrd,D,WV
139,,2,Campbell (D-CO),Ben,S225,Campbell,D,CO
140,,2,Daschle (D-SD),Thomas,S185,Daschle,D,SD
141,,2,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
142,,2,Dodd (D-CT),Christopher,S150,Dodd,D,CT
143,,2,Exon (D-NE),J.,S129,Exon,D,NE
144,,2,Feingold (D-WI),Russell,S230,Feingold,D,WI
145,,2,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
146,,2,Ford (D-KY),Wendell,S033,Ford,D,KY
147,,2,Glenn (D-OH),John,S035,Glenn,D,OH
148,,2,Graham (D-FL),Bob,S199,Graham,D,FL
149,,2,Harkin (D-IA),Tom,S172,Harkin,D,IA
150,,2,Heflin (D-AL),Howell,S130,Heflin,D,AL
151,,2,Hollings (D-SC),Ernest,S047,Hollings,D,SC
152,,2,Inouye (D-HI),Daniel,S051,Inouye,D,HI
153,,2,Jeffords (R-VT),James,S204,Jeffords,R,VT
154,,2,Johnston (D-LA),J.,S054,Johnston,D,LA
155,,2,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
156,,2,Kerrey (D-NE),J.,S208,Kerrey,D,NE
157,,2,Kerry (D-MA),John,S173,Kerry,D,MA
158,,2,Kohl (D-WI),Herb,S209,Kohl,D,WI
159,,2,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
160,,2,Leahy (D-VT),Patrick,S057,Leahy,D,VT
161,,2,Levin (D-MI),Carl,S131,Levin,D,MI
162,,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
163,,2,Mathews (D-TN),Harlan,S233,Mathews,D,TN
164,,2,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
165,,2,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
166,,2,Mitchell (D-ME),George,S144,Mitchell,D,ME
167,,2,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
168,,2,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
169,,2,Murray (D-WA),Patty,S229,Murray,D,WA
170,,2,Nunn (D-GA),Sam,S074,Nunn,D,GA
171,,2,Packwood (R-OR),Bob,S075,Packwood,R,OR
172,,2,Pell (D-RI),Claiborne,S078,Pell,D,RI
173,,2,Pryor (D-AR),David,S125,Pryor,D,AR
174,,2,Reid (D-NV),Harry,S198,Reid,D,NV
175,,2,Riegle (D-MI),Donald,S107,Riegle,D,MI
176,,2,Robb (D-VA),Charles,S207,Robb,D,VA
177,,2,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
178,,2,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
179,,2,Simon (D-IL),Paul,S175,Simon,D,IL
180,,2,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
181,,2,Wofford (D-PA),Harris,S219,Wofford,D,PA
182,,3,Akaka (D-HI),Daniel,S213,Akaka,D,HI
183,,3,Baucus (D-MT),Max,S127,Baucus,D,MT
184,,3,Biden (D-DE),Joseph,S010,Biden,D,DE
185,,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
186,,3,Bond (R-MO),Christopher,S200,Bond,R,MO
187,,3,Boren (D-OK),David,S128,Boren,D,OK
188,,3,Boxer (D-CA),Barbara,S223,Boxer,D,CA
189,,3,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
190,,3,Breaux (D-LA),John,S179,Breaux,D,LA
191,,3,Bryan (D-NV),Richard,S206,Bryan,D,NV
192,,3,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
193,,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
194,,3,Chafee (R-RI),John,S116,Chafee,R,RI
195,,3,Coats (R-IN),Dan,S212,Coats,R,IN
196,,3,Cohen (R-ME),William,S137,Cohen,R,ME
197,,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
198,,3,Danforth (R-MO),John,S108,Danforth,R,MO
199,,3,Daschle (D-SD),Thomas,S185,Daschle,D,SD
200,,3,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
201,,3,Dodd (D-CT),Christopher,S150,Dodd,D,CT
202,,3,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
203,,3,Exon (D-NE),J.,S129,Exon,D,NE
204,,3,Feingold (D-WI),Russell,S230,Feingold,D,WI
205,,3,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
206,,3,Ford (D-KY),Wendell,S033,Ford,D,KY
207,,3,Glenn (D-OH),John,S035,Glenn,D,OH
208,,3,Graham (D-FL),Bob,S199,Graham,D,FL
209,,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
210,,3,Heflin (D-AL),Howell,S130,Heflin,D,AL
211,,3,Hollings (D-SC),Ernest,S047,Hollings,D,SC
212,,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
213,,3,Jeffords (R-VT),James,S204,Jeffords,R,VT
214,,3,Johnston (D-LA),J.,S054,Johnston,D,LA
215,,3,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
216,,3,Kerrey (D-NE),J.,S208,Kerrey,D,NE
217,,3,Kerry (D-MA),John,S173,Kerry,D,MA
218,,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
219,,3,Krueger (D-TX),Bob,S234,Krueger,D,TX
220,,3,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
221,,3,Leahy (D-VT),Patrick,S057,Leahy,D,VT
222,,3,Levin (D-MI),Carl,S131,Levin,D,MI
223,,3,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
224,,3,Mathews (D-TN),Harlan,S233,Mathews,D,TN
225,,3,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
226,,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
227,,3,Mitchell (D-ME),George,S144,Mitchell,D,ME
228,,3,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
229,,3,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
230,,3,Murray (D-WA),Patty,S229,Murray,D,WA
231,,3,Nunn (D-GA),Sam,S074,Nunn,D,GA
232,,3,Packwood (R-OR),Bob,S075,Packwood,R,OR
233,,3,Pell (D-RI),Claiborne,S078,Pell,D,RI
234,,3,Pryor (D-AR),David,S125,Pryor,D,AR
235,,3,Reid (D-NV),Harry,S198,Reid,D,NV
236,,3,Riegle (D-MI),Donald,S107,Riegle,D,MI
237,,3,Robb (D-VA),Charles,S207,Robb,D,VA
238,,3,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
239,,3,Roth (R-DE),William,S083,Roth,R,DE
240,,3,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
241,,3,Sasser (D-TN),Jim,S117,Sasser,D,TN
242,,3,Simon (D-IL),Paul,S175,Simon,D,IL
243,,3,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
244,,3,Wofford (D-PA),Harris,S219,Wofford,D,PA
245,,4,Akaka (D-HI),Daniel,S213,Akaka,D,HI
246,,4,Baucus (D-MT),Max,S127,Baucus,D,MT
247,,4,Biden (D-DE),Joseph,S010,Biden,D,DE
248,,4,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
249,,4,Bond (R-MO),Christopher,S200,Bond,R,MO
250,,4,Boren (D-OK),David,S128,Boren,D,OK
251,,4,Boxer (D-CA),Barbara,S223,Boxer,D,CA
252,,4,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
253,,4,Breaux (D-LA),John,S179,Breaux,D,LA
254,,4,Bryan (D-NV),Richard,S206,Bryan,D,NV
255,,4,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
256,,4,Byrd (D-WV),Robert,S017,Byrd,D,WV
257,,4,Campbell (D-CO),Ben,S225,Campbell,D,CO
258,,4,Chafee (R-RI),John,S116,Chafee,R,RI
259,,4,Cohen (R-ME),William,S137,Cohen,R,ME
260,,4,Conrad (D-ND),Kent,S201,Conrad,D,ND
261,,4,Daschle (D-SD),Thomas,S185,Daschle,D,SD
262,,4,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
263,,4,Dodd (D-CT),Christopher,S150,Dodd,D,CT
264,,4,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
265,,4,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
266,,4,Exon (D-NE),J.,S129,Exon,D,NE
267,,4,Feingold (D-WI),Russell,S230,Feingold,D,WI
268,,4,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
269,,4,Ford (D-KY),Wendell,S033,Ford,D,KY
270,,4,Glenn (D-OH),John,S035,Glenn,D,OH
271,,4,Gorton (R-WA),Slade,S152,Gorton,R,WA
272,,4,Graham (D-FL),Bob,S199,Graham,D,FL
273,,4,Harkin (D-IA),Tom,S172,Harkin,D,IA
274,,4,Heflin (D-AL),Howell,S130,Heflin,D,AL
275,,4,Hollings (D-SC),Ernest,S047,Hollings,D,SC
276,,4,Inouye (D-HI),Daniel,S051,Inouye,D,HI
277,,4,Jeffords (R-VT),James,S204,Jeffords,R,VT
278,,4,Johnston (D-LA),J.,S054,Johnston,D,LA
279,,4,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
280,,4,Kerrey (D-NE),J.,S208,Kerrey,D,NE
281,,4,Kerry (D-MA),John,S173,Kerry,D,MA
282,,4,Kohl (D-WI),Herb,S209,Kohl,D,WI
283,,4,Krueger (D-TX),Bob,S234,Krueger,D,TX
284,,4,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
285,,4,Leahy (D-VT),Patrick,S057,Leahy,D,VT
286,,4,Levin (D-MI),Carl,S131,Levin,D,MI
287,,4,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
288,,4,Mathews (D-TN),Harlan,S233,Mathews,D,TN
289,,4,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
290,,4,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
291,,4,Mitchell (D-ME),George,S144,Mitchell,D,ME
292,,4,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
293,,4,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
294,,4,Murray (D-WA),Patty,S229,Murray,D,WA
295,,4,Nunn (D-GA),Sam,S074,Nunn,D,GA
296,,4,Packwood (R-OR),Bob,S075,Packwood,R,OR
297,,4,Pell (D-RI),Claiborne,S078,Pell,D,RI
298,,4,Pryor (D-AR),David,S125,Pryor,D,AR
299,,4,Reid (D-NV),Harry,S198,Reid,D,NV
300,,4,Riegle (D-MI),Donald,S107,Riegle,D,MI
301,,4,Robb (D-VA),Charles,S207,Robb,D,VA
302,,4,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
303,,4,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
304,,4,Sasser (D-TN),Jim,S117,Sasser,D,TN
305,,4,Shelby (D-AL),Richard,S184,Shelby,D,AL
306,,4,Simon (D-IL),Paul,S175,Simon,D,IL
307,,4,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
308,,4,Wofford (D-PA),Harris,S219,Wofford,D,PA
309,,5,Akaka (D-HI),Daniel,S213,Akaka,D,HI
310,,5,Baucus (D-MT),Max,S127,Baucus,D,MT
311,,5,Biden (D-DE),Joseph,S010,Biden,D,DE
312,,5,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
313,,5,Bond (R-MO),Christopher,S200,Bond,R,MO
314,,5,Boren (D-OK),David,S128,Boren,D,OK
315,,5,Boxer (D-CA),Barbara,S223,Boxer,D,CA
316,,5,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
317,,5,Breaux (D-LA),John,S179,Breaux,D,LA
318,,5,Bryan (D-NV),Richard,S206,Bryan,D,NV
319,,5,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
320,,5,Byrd (D-WV),Robert,S017,Byrd,D,WV
321,,5,Campbell (D-CO),Ben,S225,Campbell,D,CO
322,,5,Conrad (D-ND),Kent,S201,Conrad,D,ND
323,,5,Daschle (D-SD),Thomas,S185,Daschle,D,SD
324,,5,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
325,,5,Dodd (D-CT),Christopher,S150,Dodd,D,CT
326,,5,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
327,,5,Exon (D-NE),J.,S129,Exon,D,NE
328,,5,Feingold (D-WI),Russell,S230,Feingold,D,WI
329,,5,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
330,,5,Ford (D-KY),Wendell,S033,Ford,D,KY
331,,5,Glenn (D-OH),John,S035,Glenn,D,OH
332,,5,Graham (D-FL),Bob,S199,Graham,D,FL
333,,5,Harkin (D-IA),Tom,S172,Harkin,D,IA
334,,5,Heflin (D-AL),Howell,S130,Heflin,D,AL
335,,5,Hollings (D-SC),Ernest,S047,Hollings,D,SC
336,,5,Inouye (D-HI),Daniel,S051,Inouye,D,HI
337,,5,Jeffords (R-VT),James,S204,Jeffords,R,VT
338,,5,Johnston (D-LA),J.,S054,Johnston,D,LA
339,,5,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
340,,5,Kerrey (D-NE),J.,S208,Kerrey,D,NE
341,,5,Kerry (D-MA),John,S173,Kerry,D,MA
342,,5,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
343,,5,Leahy (D-VT),Patrick,S057,Leahy,D,VT
344,,5,Levin (D-MI),Carl,S131,Levin,D,MI
345,,5,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
346,,5,Mathews (D-TN),Harlan,S233,Mathews,D,TN
347,,5,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
348,,5,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
349,,5,Mitchell (D-ME),George,S144,Mitchell,D,ME
350,,5,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
351,,5,Murray (D-WA),Patty,S229,Murray,D,WA
352,,5,Nunn (D-GA),Sam,S074,Nunn,D,GA
353,,5,Packwood (R-OR),Bob,S075,Packwood,R,OR
354,,5,Pell (D-RI),Claiborne,S078,Pell,D,RI
355,,5,Pryor (D-AR),David,S125,Pryor,D,AR
356,,5,Reid (D-NV),Harry,S198,Reid,D,NV
357,,5,Riegle (D-MI),Donald,S107,Riegle,D,MI
358,,5,Robb (D-VA),Charles,S207,Robb,D,VA
359,,5,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
360,,5,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
361,,5,Sasser (D-TN),Jim,S117,Sasser,D,TN
362,,5,Simon (D-IL),Paul,S175,Simon,D,IL
363,,5,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
364,,5,Wofford (D-PA),Harris,S219,Wofford,D,PA
365,,6,Akaka (D-HI),Daniel,S213,Akaka,D,HI
366,,6,Baucus (D-MT),Max,S127,Baucus,D,MT
367,,6,Biden (D-DE),Joseph,S010,Biden,D,DE
368,,6,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
369,,6,Bond (R-MO),Christopher,S200,Bond,R,MO
370,,6,Boren (D-OK),David,S128,Boren,D,OK
371,,6,Boxer (D-CA),Barbara,S223,Boxer,D,CA
372,,6,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
373,,6,Breaux (D-LA),John,S179,Breaux,D,LA
374,,6,Bryan (D-NV),Richard,S206,Bryan,D,NV
375,,6,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
376,,6,Byrd (D-WV),Robert,S017,Byrd,D,WV
377,,6,Campbell (D-CO),Ben,S225,Campbell,D,CO
378,,6,Chafee (R-RI),John,S116,Chafee,R,RI
379,,6,Cohen (R-ME),William,S137,Cohen,R,ME
380,,6,Conrad (D-ND),Kent,S201,Conrad,D,ND
381,,6,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
382,,6,Danforth (R-MO),John,S108,Danforth,R,MO
383,,6,Daschle (D-SD),Thomas,S185,Daschle,D,SD
384,,6,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
385,,6,Dodd (D-CT),Christopher,S150,Dodd,D,CT
386,,6,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
387,,6,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
388,,6,Exon (D-NE),J.,S129,Exon,D,NE
389,,6,Feingold (D-WI),Russell,S230,Feingold,D,WI
390,,6,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
391,,6,Ford (D-KY),Wendell,S033,Ford,D,KY
392,,6,Glenn (D-OH),John,S035,Glenn,D,OH
393,,6,Gorton (R-WA),Slade,S152,Gorton,R,WA
394,,6,Graham (D-FL),Bob,S199,Graham,D,FL
395,,6,Harkin (D-IA),Tom,S172,Harkin,D,IA
396,,6,Heflin (D-AL),Howell,S130,Heflin,D,AL
397,,6,Hollings (D-SC),Ernest,S047,Hollings,D,SC
398,,6,Inouye (D-HI),Daniel,S051,Inouye,D,HI
399,,6,Jeffords (R-VT),James,S204,Jeffords,R,VT
400,,6,Johnston (D-LA),J.,S054,Johnston,D,LA
401,,6,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
402,,6,Kerrey (D-NE),J.,S208,Kerrey,D,NE
403,,6,Kerry (D-MA),John,S173,Kerry,D,MA
404,,6,Kohl (D-WI),Herb,S209,Kohl,D,WI
405,,6,Krueger (D-TX),Bob,S234,Krueger,D,TX
406,,6,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
407,,6,Leahy (D-VT),Patrick,S057,Leahy,D,VT
408,,6,Levin (D-MI),Carl,S131,Levin,D,MI
409,,6,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
410,,6,Mathews (D-TN),Harlan,S233,Mathews,D,TN
411,,6,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
412,,6,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
413,,6,Mitchell (D-ME),George,S144,Mitchell,D,ME
414,,6,Moseley-Braun (D-IL),Carol,S226,Moseley-Braun,D,IL
415,,6,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
416,,6,Murray (D-WA),Patty,S229,Murray,D,WA
417,,6,Nunn (D-GA),Sam,S074,Nunn,D,GA
418,,6,Packwood (R-OR),Bob,S075,Packwood,R,OR
419,,6,Pell (D-RI),Claiborne,S078,Pell,D,RI
420,,6,Pryor (D-AR),David,S125,Pryor,D,AR
421,,6,Reid (D-NV),Harry,S198,Reid,D,NV
422,,6,Riegle (D-MI),Donald,S107,Riegle,D,MI
423,,6,Robb (D-VA),Charles,S207,Robb,D,VA
424,,6,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
425,,6,Roth (R-DE),William,S083,Roth,R,DE
426,,6,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
427,,6,Sasser (D-TN),Jim,S117,Sasser,D,TN
428,,6,Simon (D-IL),Paul,S175,Simon,D,IL
429,,6,Specter (R-PA),Arlen,S161,Specter,R,PA
