,0,bill_number,display_name,first_name,id,last_name,party,state
103,,1,Biden (D-DE),Joseph,S010,Biden,D,DE
104,,1,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
105,,1,Boxer (D-CA),Barbara,S223,Boxer,D,CA
106,,1,Breaux (D-LA),John,S179,Breaux,D,LA
107,,1,Bryan (D-NV),Richard,S206,Bryan,D,NV
108,,1,Cleland (D-GA),Max,S251,Cleland,D,GA
109,,1,Collins (R-ME),Susan,S252,Collins,R,ME
110,,1,Conrad (D-ND),Kent,S201,Conrad,D,ND
111,,1,Daschle (D-SD),Thomas,S185,Daschle,D,SD
112,,1,Dodd (D-CT),Christopher,S150,Dodd,D,CT
113,,1,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
114,,1,Durbin (D-IL),Richard,S253,Durbin,D,IL
115,,1,Edwards (D-NC),John,S267,Edwards,D,NC
116,,1,Feingold (D-WI),Russell,S230,Feingold,D,WI
117,,1,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
118,,1,Graham (D-FL),Bob,S199,Graham,D,FL
119,,1,Harkin (D-IA),Tom,S172,Harkin,D,IA
120,,1,Hollings (D-SC),Ernest,S047,Hollings,D,SC
121,,1,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
122,,1,Inouye (D-HI),Daniel,S051,Inouye,D,HI
123,,1,Johnson (D-SD),Tim,S257,Johnson,D,SD
124,,1,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
125,,1,Kerrey (D-NE),J.,S208,Kerrey,D,NE
126,,1,Kerry (D-MA),John,S173,Kerry,D,MA
127,,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
128,,1,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
129,,1,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
130,,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
131,,1,Levin (D-MI),Carl,S131,Levin,D,MI
132,,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
133,,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
134,,1,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
135,,1,Murray (D-WA),Patty,S229,Murray,D,WA
136,,1,Reed (D-RI),Jack,S259,Reed,D,RI
137,,1,Reid (D-NV),Harry,S198,Reid,D,NV
138,,1,Robb (D-VA),Charles,S207,Robb,D,VA
139,,1,Schumer (D-NY),Charles,S270,Schumer,D,NY
140,,1,Specter (R-PA),Arlen,S161,Specter,R,PA
141,,1,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
142,,1,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
143,,1,Wyden (D-OR),Ron,S247,Wyden,D,OR
144,,2,Akaka (D-HI),Daniel,S213,Akaka,D,HI
145,,2,Bayh (D-IN),Evan,S264,Bayh,D,IN
146,,2,Biden (D-DE),Joseph,S010,Biden,D,DE
147,,2,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
148,,2,Boxer (D-CA),Barbara,S223,Boxer,D,CA
149,,2,Breaux (D-LA),John,S179,Breaux,D,LA
150,,2,Bryan (D-NV),Richard,S206,Bryan,D,NV
151,,2,Cleland (D-GA),Max,S251,Cleland,D,GA
152,,2,Collins (R-ME),Susan,S252,Collins,R,ME
153,,2,Conrad (D-ND),Kent,S201,Conrad,D,ND
154,,2,Daschle (D-SD),Thomas,S185,Daschle,D,SD
155,,2,Dodd (D-CT),Christopher,S150,Dodd,D,CT
156,,2,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
157,,2,Durbin (D-IL),Richard,S253,Durbin,D,IL
158,,2,Edwards (D-NC),John,S267,Edwards,D,NC
159,,2,Feingold (D-WI),Russell,S230,Feingold,D,WI
160,,2,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
161,,2,Graham (D-FL),Bob,S199,Graham,D,FL
162,,2,Harkin (D-IA),Tom,S172,Harkin,D,IA
163,,2,Hollings (D-SC),Ernest,S047,Hollings,D,SC
164,,2,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
165,,2,Inouye (D-HI),Daniel,S051,Inouye,D,HI
166,,2,Johnson (D-SD),Tim,S257,Johnson,D,SD
167,,2,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
168,,2,Kerrey (D-NE),J.,S208,Kerrey,D,NE
169,,2,Kohl (D-WI),Herb,S209,Kohl,D,WI
170,,2,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
171,,2,Leahy (D-VT),Patrick,S057,Leahy,D,VT
172,,2,Levin (D-MI),Carl,S131,Levin,D,MI
173,,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
174,,2,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
175,,2,Murray (D-WA),Patty,S229,Murray,D,WA
176,,2,Reed (D-RI),Jack,S259,Reed,D,RI
177,,2,Reid (D-NV),Harry,S198,Reid,D,NV
178,,2,Robb (D-VA),Charles,S207,Robb,D,VA
179,,2,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
180,,2,Schumer (D-NY),Charles,S270,Schumer,D,NY
181,,2,Specter (R-PA),Arlen,S161,Specter,R,PA
182,,2,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
183,,2,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
184,,2,Wyden (D-OR),Ron,S247,Wyden,D,OR
185,,3,Akaka (D-HI),Daniel,S213,Akaka,D,HI
186,,3,Baucus (D-MT),Max,S127,Baucus,D,MT
187,,3,Bayh (D-IN),Evan,S264,Bayh,D,IN
188,,3,Biden (D-DE),Joseph,S010,Biden,D,DE
189,,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
190,,3,Boxer (D-CA),Barbara,S223,Boxer,D,CA
191,,3,Breaux (D-LA),John,S179,Breaux,D,LA
192,,3,Bryan (D-NV),Richard,S206,Bryan,D,NV
193,,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
194,,3,Cleland (D-GA),Max,S251,Cleland,D,GA
195,,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
196,,3,Daschle (D-SD),Thomas,S185,Daschle,D,SD
197,,3,Dodd (D-CT),Christopher,S150,Dodd,D,CT
198,,3,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
199,,3,Durbin (D-IL),Richard,S253,Durbin,D,IL
200,,3,Edwards (D-NC),John,S267,Edwards,D,NC
201,,3,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
202,,3,Graham (D-FL),Bob,S199,Graham,D,FL
203,,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
204,,3,Hollings (D-SC),Ernest,S047,Hollings,D,SC
205,,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
206,,3,Johnson (D-SD),Tim,S257,Johnson,D,SD
207,,3,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
208,,3,Kerrey (D-NE),J.,S208,Kerrey,D,NE
209,,3,Kerry (D-MA),John,S173,Kerry,D,MA
210,,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
211,,3,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
212,,3,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
213,,3,Leahy (D-VT),Patrick,S057,Leahy,D,VT
214,,3,Levin (D-MI),Carl,S131,Levin,D,MI
215,,3,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
216,,3,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
217,,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
218,,3,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
219,,3,Murray (D-WA),Patty,S229,Murray,D,WA
220,,3,Reed (D-RI),Jack,S259,Reed,D,RI
221,,3,Reid (D-NV),Harry,S198,Reid,D,NV
222,,3,Robb (D-VA),Charles,S207,Robb,D,VA
223,,3,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
224,,3,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
225,,3,Schumer (D-NY),Charles,S270,Schumer,D,NY
226,,3,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
227,,3,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
228,,3,Wyden (D-OR),Ron,S247,Wyden,D,OR
229,,4,Abraham (R-MI),Spencer,S238,Abraham,R,MI
230,,4,Allard (R-CO),Wayne,S250,Allard,R,CO
231,,4,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
232,,4,Bennett (R-UT),Robert,S231,Bennett,R,UT
233,,4,Bond (R-MO),Christopher,S200,Bond,R,MO
234,,4,Brownback (R-KS),Sam,S249,Brownback,R,KS
235,,4,Bunning (R-KY),Jim,S265,Bunning,R,KY
236,,4,Burns (R-MT),Conrad,S211,Burns,R,MT
237,,4,Campbell (R-CO),Ben,S225,Campbell,R,CO
238,,4,"Chafee, J.  (R-RI)",John,S116,Chafee,R,RI
239,,4,Cochran (R-MS),Thad,S136,Cochran,R,MS
240,,4,Collins (R-ME),Susan,S252,Collins,R,ME
241,,4,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
242,,4,Craig (R-ID),Larry,S215,Craig,R,ID
243,,4,Crapo (R-ID),Michael,S266,Crapo,R,ID
244,,4,DeWine (R-OH),Mike,S240,DeWine,R,OH
245,,4,Domenici (R-NM),Pete,S027,Domenici,R,NM
246,,4,Enzi (R-WY),Michael,S254,Enzi,R,WY
247,,4,Feingold (D-WI),Russell,S230,Feingold,D,WI
248,,4,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
249,,4,Frist (R-TN),Bill,S241,Frist,R,TN
250,,4,Gorton (R-WA),Slade,S152,Gorton,R,WA
251,,4,Gramm (R-TX),Phil,S171,Gramm,R,TX
252,,4,Grams (R-MN),Rod,S242,Grams,R,MN
253,,4,Grassley (R-IA),Chuck,S153,Grassley,R,IA
254,,4,Gregg (R-NH),Judd,S224,Gregg,R,NH
255,,4,Hagel (R-NE),Chuck,S255,Hagel,R,NE
256,,4,Hatch (R-UT),Orrin,S118,Hatch,R,UT
257,,4,Helms (R-NC),Jesse,S046,Helms,R,NC
258,,4,Hutchinson (R-AR),Tim,S256,Hutchinson,R,AR
259,,4,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
260,,4,Inhofe (R-OK),James,S236,Inhofe,R,OK
261,,4,Jeffords (R-VT),James,S204,Jeffords,R,VT
262,,4,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
263,,4,Lott (R-MS),Trent,S203,Lott,R,MS
264,,4,Lugar (R-IN),Richard,S105,Lugar,R,IN
265,,4,Mack (R-FL),Connie,S205,Mack,R,FL
266,,4,McCain (R-AZ),John,S197,McCain,R,AZ
267,,4,McConnell (R-KY),Mitch,S174,McConnell,R,KY
268,,4,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
269,,4,Nickles (R-OK),Don,S158,Nickles,R,OK
270,,4,Roberts (R-KS),Pat,S260,Roberts,R,KS
271,,4,Roth (R-DE),William,S083,Roth,R,DE
272,,4,Santorum (R-PA),Rick,S244,Santorum,R,PA
273,,4,Sessions (R-AL),Jeff,S261,Sessions,R,AL
274,,4,Shelby (R-AL),Richard,S184,Shelby,R,AL
275,,4,Smith (R-NH),Bob,S216,Smith,R,NH
276,,4,Smith (R-OR),Gordon,S262,Smith,R,OR
277,,4,Snowe (R-ME),Olympia,S245,Snowe,R,ME
278,,4,Specter (R-PA),Arlen,S161,Specter,R,PA
279,,4,Stevens (R-AK),Ted,S090,Stevens,R,AK
280,,4,Thomas (R-WY),Craig,S246,Thomas,R,WY
281,,4,Thompson (R-TN),Fred,S237,Thompson,R,TN
282,,4,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
283,,4,Voinovich (R-OH),George,S271,Voinovich,R,OH
284,,4,Warner (R-VA),John,S143,Warner,R,VA
285,,5,Akaka (D-HI),Daniel,S213,Akaka,D,HI
286,,5,Baucus (D-MT),Max,S127,Baucus,D,MT
287,,5,Bayh (D-IN),Evan,S264,Bayh,D,IN
288,,5,Biden (D-DE),Joseph,S010,Biden,D,DE
289,,5,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
290,,5,Boxer (D-CA),Barbara,S223,Boxer,D,CA
291,,5,Breaux (D-LA),John,S179,Breaux,D,LA
292,,5,Bryan (D-NV),Richard,S206,Bryan,D,NV
293,,5,Byrd (D-WV),Robert,S017,Byrd,D,WV
294,,5,Cleland (D-GA),Max,S251,Cleland,D,GA
295,,5,Conrad (D-ND),Kent,S201,Conrad,D,ND
296,,5,Daschle (D-SD),Thomas,S185,Daschle,D,SD
297,,5,Dodd (D-CT),Christopher,S150,Dodd,D,CT
298,,5,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
299,,5,Durbin (D-IL),Richard,S253,Durbin,D,IL
300,,5,Edwards (D-NC),John,S267,Edwards,D,NC
301,,5,Feingold (D-WI),Russell,S230,Feingold,D,WI
302,,5,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
303,,5,Graham (D-FL),Bob,S199,Graham,D,FL
304,,5,Harkin (D-IA),Tom,S172,Harkin,D,IA
305,,5,Hollings (D-SC),Ernest,S047,Hollings,D,SC
306,,5,Inouye (D-HI),Daniel,S051,Inouye,D,HI
307,,5,Johnson (D-SD),Tim,S257,Johnson,D,SD
308,,5,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
309,,5,Kerrey (D-NE),J.,S208,Kerrey,D,NE
310,,5,Kerry (D-MA),John,S173,Kerry,D,MA
311,,5,Kohl (D-WI),Herb,S209,Kohl,D,WI
312,,5,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
313,,5,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
314,,5,Leahy (D-VT),Patrick,S057,Leahy,D,VT
315,,5,Levin (D-MI),Carl,S131,Levin,D,MI
316,,5,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
317,,5,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
318,,5,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
319,,5,Murray (D-WA),Patty,S229,Murray,D,WA
320,,5,Reed (D-RI),Jack,S259,Reed,D,RI
321,,5,Reid (D-NV),Harry,S198,Reid,D,NV
322,,5,Robb (D-VA),Charles,S207,Robb,D,VA
323,,5,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
324,,5,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
325,,5,Schumer (D-NY),Charles,S270,Schumer,D,NY
326,,5,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
327,,5,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
328,,5,Wyden (D-OR),Ron,S247,Wyden,D,OR
329,,6,Akaka (D-HI),Daniel,S213,Akaka,D,HI
330,,6,Baucus (D-MT),Max,S127,Baucus,D,MT
331,,6,Bayh (D-IN),Evan,S264,Bayh,D,IN
332,,6,Biden (D-DE),Joseph,S010,Biden,D,DE
333,,6,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
334,,6,Boxer (D-CA),Barbara,S223,Boxer,D,CA
335,,6,Breaux (D-LA),John,S179,Breaux,D,LA
336,,6,Bryan (D-NV),Richard,S206,Bryan,D,NV
337,,6,Byrd (D-WV),Robert,S017,Byrd,D,WV
338,,6,Cleland (D-GA),Max,S251,Cleland,D,GA
339,,6,Conrad (D-ND),Kent,S201,Conrad,D,ND
340,,6,Daschle (D-SD),Thomas,S185,Daschle,D,SD
341,,6,Dodd (D-CT),Christopher,S150,Dodd,D,CT
342,,6,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
343,,6,Durbin (D-IL),Richard,S253,Durbin,D,IL
344,,6,Edwards (D-NC),John,S267,Edwards,D,NC
345,,6,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
346,,6,Graham (D-FL),Bob,S199,Graham,D,FL
347,,6,Harkin (D-IA),Tom,S172,Harkin,D,IA
348,,6,Hollings (D-SC),Ernest,S047,Hollings,D,SC
349,,6,Inouye (D-HI),Daniel,S051,Inouye,D,HI
350,,6,Johnson (D-SD),Tim,S257,Johnson,D,SD
351,,6,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
352,,6,Kerrey (D-NE),J.,S208,Kerrey,D,NE
353,,6,Kerry (D-MA),John,S173,Kerry,D,MA
354,,6,Kohl (D-WI),Herb,S209,Kohl,D,WI
355,,6,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
356,,6,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
357,,6,Leahy (D-VT),Patrick,S057,Leahy,D,VT
358,,6,Levin (D-MI),Carl,S131,Levin,D,MI
359,,6,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
360,,6,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
361,,6,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
362,,6,Murray (D-WA),Patty,S229,Murray,D,WA
363,,6,Reed (D-RI),Jack,S259,Reed,D,RI
364,,6,Reid (D-NV),Harry,S198,Reid,D,NV
365,,6,Robb (D-VA),Charles,S207,Robb,D,VA
366,,6,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
367,,6,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
368,,6,Schumer (D-NY),Charles,S270,Schumer,D,NY
369,,6,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
370,,6,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
371,,6,Wyden (D-OR),Ron,S247,Wyden,D,OR
372,,7,Abraham (R-MI),Spencer,S238,Abraham,R,MI
373,,7,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
374,,7,Bennett (R-UT),Robert,S231,Bennett,R,UT
375,,7,Bond (R-MO),Christopher,S200,Bond,R,MO
376,,7,Brownback (R-KS),Sam,S249,Brownback,R,KS
377,,7,Bunning (R-KY),Jim,S265,Bunning,R,KY
378,,7,Burns (R-MT),Conrad,S211,Burns,R,MT
379,,7,Campbell (R-CO),Ben,S225,Campbell,R,CO
380,,7,"Chafee, J.  (R-RI)",John,S116,Chafee,R,RI
381,,7,Cochran (R-MS),Thad,S136,Cochran,R,MS
382,,7,Collins (R-ME),Susan,S252,Collins,R,ME
383,,7,Coverdell (R-GA),Paul,S228,Coverdell,R,GA
384,,7,Craig (R-ID),Larry,S215,Craig,R,ID
385,,7,Crapo (R-ID),Michael,S266,Crapo,R,ID
386,,7,DeWine (R-OH),Mike,S240,DeWine,R,OH
387,,7,Domenici (R-NM),Pete,S027,Domenici,R,NM
388,,7,Enzi (R-WY),Michael,S254,Enzi,R,WY
389,,7,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
390,,7,Frist (R-TN),Bill,S241,Frist,R,TN
391,,7,Gorton (R-WA),Slade,S152,Gorton,R,WA
392,,7,Gramm (R-TX),Phil,S171,Gramm,R,TX
393,,7,Grams (R-MN),Rod,S242,Grams,R,MN
394,,7,Grassley (R-IA),Chuck,S153,Grassley,R,IA
395,,7,Gregg (R-NH),Judd,S224,Gregg,R,NH
396,,7,Hagel (R-NE),Chuck,S255,Hagel,R,NE
397,,7,Hatch (R-UT),Orrin,S118,Hatch,R,UT
398,,7,Helms (R-NC),Jesse,S046,Helms,R,NC
399,,7,Hutchinson (R-AR),Tim,S256,Hutchinson,R,AR
400,,7,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
401,,7,Inhofe (R-OK),James,S236,Inhofe,R,OK
402,,7,Jeffords (R-VT),James,S204,Jeffords,R,VT
403,,7,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
404,,7,Lott (R-MS),Trent,S203,Lott,R,MS
405,,7,Lugar (R-IN),Richard,S105,Lugar,R,IN
406,,7,Mack (R-FL),Connie,S205,Mack,R,FL
407,,7,McCain (R-AZ),John,S197,McCain,R,AZ
408,,7,McConnell (R-KY),Mitch,S174,McConnell,R,KY
409,,7,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
410,,7,Nickles (R-OK),Don,S158,Nickles,R,OK
411,,7,Roberts (R-KS),Pat,S260,Roberts,R,KS
412,,7,Roth (R-DE),William,S083,Roth,R,DE
413,,7,Santorum (R-PA),Rick,S244,Santorum,R,PA
414,,7,Sessions (R-AL),Jeff,S261,Sessions,R,AL
415,,7,Shelby (R-AL),Richard,S184,Shelby,R,AL
416,,7,Smith (R-NH),Bob,S216,Smith,R,NH
417,,7,Smith (R-OR),Gordon,S262,Smith,R,OR
418,,7,Snowe (R-ME),Olympia,S245,Snowe,R,ME
419,,7,Specter (R-PA),Arlen,S161,Specter,R,PA
420,,7,Stevens (R-AK),Ted,S090,Stevens,R,AK
421,,7,Thomas (R-WY),Craig,S246,Thomas,R,WY
422,,7,Thompson (R-TN),Fred,S237,Thompson,R,TN
423,,7,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
424,,7,Voinovich (R-OH),George,S271,Voinovich,R,OH
425,,7,Warner (R-VA),John,S143,Warner,R,VA
426,,8,Abraham (R-MI),Spencer,S238,Abraham,R,MI
427,,8,Akaka (D-HI),Daniel,S213,Akaka,D,HI
428,,8,Allard (R-CO),Wayne,S250,Allard,R,CO
429,,8,Ashcroft (R-MO),John,S239,Ashcroft,R,MO
430,,8,Baucus (D-MT),Max,S127,Baucus,D,MT
