,bill_number,display_name,first_name,id,last_name,party,state
57,0,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
58,0,Sasser (D-TN),Jim,S117,Sasser,D,TN
59,0,Shelby (D-AL),Richard,S184,Shelby,D,AL
60,0,Simon (D-IL),Paul,S175,Simon,D,IL
61,0,Wilson (R-CA),Pete,S165,Wilson,R,CA
62,0,Wirth (D-CO),Timothy,S181,Wirth,D,CO
63,1,Adams (D-WA),Brock,S180,Adams,D,WA
64,1,Armstrong (R-CO),William,S134,Armstrong,R,CO
65,1,Baucus (D-MT),Max,S127,Baucus,D,MT
66,1,Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX
67,1,Biden (D-DE),Joseph,S010,Biden,D,DE
68,1,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
69,1,Bond (R-MO),Christopher,S200,Bond,R,MO
70,1,Boren (D-OK),David,S128,Boren,D,OK
71,1,Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN
72,1,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
73,1,Breaux (D-LA),John,S179,Breaux,D,LA
74,1,Bryan (D-NV),Richard,S206,Bryan,D,NV
75,1,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
76,1,Burdick (D-ND),Quentin,S015,Burdick,D,ND
77,1,Burns (R-MT),Conrad,S211,Burns,R,MT
78,1,Byrd (D-WV),Robert,S017,Byrd,D,WV
79,1,Chafee (R-RI),John,S116,Chafee,R,RI
80,1,Coats (R-IN),Dan,S212,Coats,R,IN
81,1,Cochran (R-MS),Thad,S136,Cochran,R,MS
82,1,Cohen (R-ME),William,S137,Cohen,R,ME
83,1,Conrad (D-ND),Kent,S201,Conrad,D,ND
84,1,Cranston (D-CA),Alan,S023,Cranston,D,CA
85,1,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
86,1,Danforth (R-MO),John,S108,Danforth,R,MO
87,1,Daschle (D-SD),Thomas,S185,Daschle,D,SD
88,1,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
89,1,Dixon (D-IL),Alan,S149,Dixon,D,IL
90,1,Dodd (D-CT),Christopher,S150,Dodd,D,CT
91,1,Dole (R-KS),Bob,S026,Dole,R,KS
92,1,Domenici (R-NM),Pete,S027,Domenici,R,NM
93,1,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
94,1,Exon (D-NE),J.,S129,Exon,D,NE
95,1,Ford (D-KY),Wendell,S033,Ford,D,KY
96,1,Fowler (D-GA),Wyche,S183,Fowler,D,GA
97,1,Garn (R-UT),Jake,S034,Garn,R,UT
98,1,Glenn (D-OH),John,S035,Glenn,D,OH
99,1,Gore (D-TN),Albert,S170,Gore,D,TN
100,1,Gorton (R-WA),Slade,S152,Gorton,R,WA
101,1,Graham (D-FL),Bob,S199,Graham,D,FL
102,1,Gramm (R-TX),Phil,S171,Gramm,R,TX
103,1,Grassley (R-IA),Chuck,S153,Grassley,R,IA
104,1,Harkin (D-IA),Tom,S172,Harkin,D,IA
105,1,Hatch (R-UT),Orrin,S118,Hatch,R,UT
106,1,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
107,1,Heflin (D-AL),Howell,S130,Heflin,D,AL
108,1,Heinz (R-PA),John,S115,Heinz,R,PA
109,1,Helms (R-NC),Jesse,S046,Helms,R,NC
110,1,Hollings (D-SC),Ernest,S047,Hollings,D,SC
111,1,Humphrey (R-NH),Gordon,S138,Humphrey,R,NH
112,1,Jeffords (R-VT),James,S204,Jeffords,R,VT
113,1,Johnston (D-LA),J.,S054,Johnston,D,LA
114,1,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
115,1,Kasten (R-WI),Robert,S155,Kasten,R,WI
116,1,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
117,1,Kerrey (D-NE),J.,S208,Kerrey,D,NE
118,1,Kerry (D-MA),John,S173,Kerry,D,MA
119,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
120,1,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
121,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
122,1,Levin (D-MI),Carl,S131,Levin,D,MI
123,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
124,1,Lott (R-MS),Trent,S203,Lott,R,MS
125,1,Lugar (R-IN),Richard,S105,Lugar,R,IN
126,1,Mack (R-FL),Connie,S205,Mack,R,FL
127,1,Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI
128,1,McCain (R-AZ),John,S197,McCain,R,AZ
129,1,McClure (R-ID),James,S063,McClure,R,ID
130,1,McConnell (R-KY),Mitch,S174,McConnell,R,KY
131,1,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
132,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
133,1,Mitchell (D-ME),George,S144,Mitchell,D,ME
134,1,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
135,1,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
136,1,Nickles (R-OK),Don,S158,Nickles,R,OK
137,1,Nunn (D-GA),Sam,S074,Nunn,D,GA
138,1,Packwood (R-OR),Bob,S075,Packwood,R,OR
139,1,Pell (D-RI),Claiborne,S078,Pell,D,RI
140,1,Pressler (R-SD),Larry,S141,Pressler,R,SD
141,1,Pryor (D-AR),David,S125,Pryor,D,AR
142,1,Reid (D-NV),Harry,S198,Reid,D,NV
143,1,Riegle (D-MI),Donald,S107,Riegle,D,MI
144,1,Robb (D-VA),Charles,S207,Robb,D,VA
145,1,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
146,1,Roth (R-DE),William,S083,Roth,R,DE
147,1,Rudman (R-NH),Warren,S160,Rudman,R,NH
148,1,Sanford (D-NC),Terry,S178,Sanford,D,NC
149,1,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
150,1,Sasser (D-TN),Jim,S117,Sasser,D,TN
151,1,Shelby (D-AL),Richard,S184,Shelby,D,AL
152,1,Simon (D-IL),Paul,S175,Simon,D,IL
153,1,Simpson (R-WY),Alan,S142,Simpson,R,WY
154,1,Specter (R-PA),Arlen,S161,Specter,R,PA
155,1,Stevens (R-AK),Ted,S090,Stevens,R,AK
156,1,Symms (R-ID),Steve,S162,Symms,R,ID
157,1,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
158,1,Warner (R-VA),John,S143,Warner,R,VA
159,1,Wilson (R-CA),Pete,S165,Wilson,R,CA
160,1,Wirth (D-CO),Timothy,S181,Wirth,D,CO
161,2,Adams (D-WA),Brock,S180,Adams,D,WA
162,2,Baucus (D-MT),Max,S127,Baucus,D,MT
163,2,Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX
164,2,Biden (D-DE),Joseph,S010,Biden,D,DE
165,2,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
166,2,Bond (R-MO),Christopher,S200,Bond,R,MO
167,2,Boren (D-OK),David,S128,Boren,D,OK
168,2,Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN
169,2,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
170,2,Breaux (D-LA),John,S179,Breaux,D,LA
171,2,Bryan (D-NV),Richard,S206,Bryan,D,NV
172,2,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
173,2,Burdick (D-ND),Quentin,S015,Burdick,D,ND
174,2,Burns (R-MT),Conrad,S211,Burns,R,MT
175,2,Byrd (D-WV),Robert,S017,Byrd,D,WV
176,2,Chafee (R-RI),John,S116,Chafee,R,RI
177,2,Coats (R-IN),Dan,S212,Coats,R,IN
178,2,Cochran (R-MS),Thad,S136,Cochran,R,MS
179,2,Cohen (R-ME),William,S137,Cohen,R,ME
180,2,Conrad (D-ND),Kent,S201,Conrad,D,ND
181,2,Cranston (D-CA),Alan,S023,Cranston,D,CA
182,2,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
183,2,Danforth (R-MO),John,S108,Danforth,R,MO
184,2,Daschle (D-SD),Thomas,S185,Daschle,D,SD
185,2,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
186,2,Dixon (D-IL),Alan,S149,Dixon,D,IL
187,2,Dodd (D-CT),Christopher,S150,Dodd,D,CT
188,2,Dole (R-KS),Bob,S026,Dole,R,KS
189,2,Domenici (R-NM),Pete,S027,Domenici,R,NM
190,2,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
191,2,Exon (D-NE),J.,S129,Exon,D,NE
192,2,Ford (D-KY),Wendell,S033,Ford,D,KY
193,2,Fowler (D-GA),Wyche,S183,Fowler,D,GA
194,2,Garn (R-UT),Jake,S034,Garn,R,UT
195,2,Glenn (D-OH),John,S035,Glenn,D,OH
196,2,Gore (D-TN),Albert,S170,Gore,D,TN
197,2,Gorton (R-WA),Slade,S152,Gorton,R,WA
198,2,Graham (D-FL),Bob,S199,Graham,D,FL
199,2,Gramm (R-TX),Phil,S171,Gramm,R,TX
200,2,Grassley (R-IA),Chuck,S153,Grassley,R,IA
201,2,Harkin (D-IA),Tom,S172,Harkin,D,IA
202,2,Hatch (R-UT),Orrin,S118,Hatch,R,UT
203,2,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
204,2,Heflin (D-AL),Howell,S130,Heflin,D,AL
205,2,Heinz (R-PA),John,S115,Heinz,R,PA
206,2,Hollings (D-SC),Ernest,S047,Hollings,D,SC
207,2,Humphrey (R-NH),Gordon,S138,Humphrey,R,NH
208,2,Jeffords (R-VT),James,S204,Jeffords,R,VT
209,2,Johnston (D-LA),J.,S054,Johnston,D,LA
210,2,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
211,2,Kasten (R-WI),Robert,S155,Kasten,R,WI
212,2,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
213,2,Kerrey (D-NE),J.,S208,Kerrey,D,NE
214,2,Kerry (D-MA),John,S173,Kerry,D,MA
215,2,Kohl (D-WI),Herb,S209,Kohl,D,WI
216,2,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
217,2,Leahy (D-VT),Patrick,S057,Leahy,D,VT
218,2,Levin (D-MI),Carl,S131,Levin,D,MI
219,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
220,2,Lott (R-MS),Trent,S203,Lott,R,MS
221,2,Lugar (R-IN),Richard,S105,Lugar,R,IN
222,2,Mack (R-FL),Connie,S205,Mack,R,FL
223,2,Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI
224,2,McCain (R-AZ),John,S197,McCain,R,AZ
225,2,McClure (R-ID),James,S063,McClure,R,ID
226,2,McConnell (R-KY),Mitch,S174,McConnell,R,KY
227,2,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
228,2,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
229,2,Mitchell (D-ME),George,S144,Mitchell,D,ME
230,2,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
231,2,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
232,2,Nickles (R-OK),Don,S158,Nickles,R,OK
233,2,Nunn (D-GA),Sam,S074,Nunn,D,GA
234,2,Packwood (R-OR),Bob,S075,Packwood,R,OR
235,2,Pell (D-RI),Claiborne,S078,Pell,D,RI
236,2,Pressler (R-SD),Larry,S141,Pressler,R,SD
237,2,Pryor (D-AR),David,S125,Pryor,D,AR
238,2,Reid (D-NV),Harry,S198,Reid,D,NV
239,2,Riegle (D-MI),Donald,S107,Riegle,D,MI
240,2,Robb (D-VA),Charles,S207,Robb,D,VA
241,2,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
242,2,Roth (R-DE),William,S083,Roth,R,DE
243,2,Rudman (R-NH),Warren,S160,Rudman,R,NH
244,2,Sanford (D-NC),Terry,S178,Sanford,D,NC
245,2,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
246,2,Sasser (D-TN),Jim,S117,Sasser,D,TN
247,2,Shelby (D-AL),Richard,S184,Shelby,D,AL
248,2,Simon (D-IL),Paul,S175,Simon,D,IL
249,2,Simpson (R-WY),Alan,S142,Simpson,R,WY
250,2,Specter (R-PA),Arlen,S161,Specter,R,PA
251,2,Stevens (R-AK),Ted,S090,Stevens,R,AK
252,2,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
253,2,Warner (R-VA),John,S143,Warner,R,VA
254,2,Wilson (R-CA),Pete,S165,Wilson,R,CA
255,2,Wirth (D-CO),Timothy,S181,Wirth,D,CO
256,3,Adams (D-WA),Brock,S180,Adams,D,WA
257,3,Armstrong (R-CO),William,S134,Armstrong,R,CO
258,3,Baucus (D-MT),Max,S127,Baucus,D,MT
259,3,Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX
260,3,Biden (D-DE),Joseph,S010,Biden,D,DE
261,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
262,3,Bond (R-MO),Christopher,S200,Bond,R,MO
263,3,Boren (D-OK),David,S128,Boren,D,OK
264,3,Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN
265,3,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
266,3,Breaux (D-LA),John,S179,Breaux,D,LA
267,3,Bryan (D-NV),Richard,S206,Bryan,D,NV
268,3,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
269,3,Burdick (D-ND),Quentin,S015,Burdick,D,ND
270,3,Burns (R-MT),Conrad,S211,Burns,R,MT
271,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
272,3,Chafee (R-RI),John,S116,Chafee,R,RI
273,3,Coats (R-IN),Dan,S212,Coats,R,IN
274,3,Cochran (R-MS),Thad,S136,Cochran,R,MS
275,3,Cohen (R-ME),William,S137,Cohen,R,ME
276,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
277,3,Cranston (D-CA),Alan,S023,Cranston,D,CA
278,3,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
279,3,Danforth (R-MO),John,S108,Danforth,R,MO
280,3,Daschle (D-SD),Thomas,S185,Daschle,D,SD
281,3,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
282,3,Dixon (D-IL),Alan,S149,Dixon,D,IL
283,3,Dodd (D-CT),Christopher,S150,Dodd,D,CT
284,3,Dole (R-KS),Bob,S026,Dole,R,KS
285,3,Domenici (R-NM),Pete,S027,Domenici,R,NM
286,3,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
287,3,Exon (D-NE),J.,S129,Exon,D,NE
288,3,Ford (D-KY),Wendell,S033,Ford,D,KY
289,3,Fowler (D-GA),Wyche,S183,Fowler,D,GA
290,3,Garn (R-UT),Jake,S034,Garn,R,UT
291,3,Glenn (D-OH),John,S035,Glenn,D,OH
292,3,Gore (D-TN),Albert,S170,Gore,D,TN
293,3,Gorton (R-WA),Slade,S152,Gorton,R,WA
294,3,Graham (D-FL),Bob,S199,Graham,D,FL
295,3,Gramm (R-TX),Phil,S171,Gramm,R,TX
296,3,Grassley (R-IA),Chuck,S153,Grassley,R,IA
297,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
298,3,Hatch (R-UT),Orrin,S118,Hatch,R,UT
299,3,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
300,3,Heflin (D-AL),Howell,S130,Heflin,D,AL
301,3,Heinz (R-PA),John,S115,Heinz,R,PA
302,3,Helms (R-NC),Jesse,S046,Helms,R,NC
303,3,Hollings (D-SC),Ernest,S047,Hollings,D,SC
304,3,Humphrey (R-NH),Gordon,S138,Humphrey,R,NH
305,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
306,3,Jeffords (R-VT),James,S204,Jeffords,R,VT
307,3,Johnston (D-LA),J.,S054,Johnston,D,LA
308,3,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
309,3,Kasten (R-WI),Robert,S155,Kasten,R,WI
310,3,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
311,3,Kerrey (D-NE),J.,S208,Kerrey,D,NE
312,3,Kerry (D-MA),John,S173,Kerry,D,MA
313,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
314,3,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
315,3,Leahy (D-VT),Patrick,S057,Leahy,D,VT
316,3,Levin (D-MI),Carl,S131,Levin,D,MI
317,3,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
318,3,Lott (R-MS),Trent,S203,Lott,R,MS
319,3,Lugar (R-IN),Richard,S105,Lugar,R,IN
320,3,Mack (R-FL),Connie,S205,Mack,R,FL
321,3,Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI
322,3,McCain (R-AZ),John,S197,McCain,R,AZ
323,3,McClure (R-ID),James,S063,McClure,R,ID
324,3,McConnell (R-KY),Mitch,S174,McConnell,R,KY
325,3,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
326,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
327,3,Mitchell (D-ME),George,S144,Mitchell,D,ME
328,3,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
329,3,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
330,3,Nickles (R-OK),Don,S158,Nickles,R,OK
331,3,Nunn (D-GA),Sam,S074,Nunn,D,GA
332,3,Packwood (R-OR),Bob,S075,Packwood,R,OR
333,3,Pell (D-RI),Claiborne,S078,Pell,D,RI
334,3,Pressler (R-SD),Larry,S141,Pressler,R,SD
335,3,Pryor (D-AR),David,S125,Pryor,D,AR
336,3,Reid (D-NV),Harry,S198,Reid,D,NV
337,3,Riegle (D-MI),Donald,S107,Riegle,D,MI
338,3,Robb (D-VA),Charles,S207,Robb,D,VA
339,3,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
340,3,Roth (R-DE),William,S083,Roth,R,DE
341,3,Rudman (R-NH),Warren,S160,Rudman,R,NH
342,3,Sanford (D-NC),Terry,S178,Sanford,D,NC
343,3,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
344,3,Sasser (D-TN),Jim,S117,Sasser,D,TN
345,3,Shelby (D-AL),Richard,S184,Shelby,D,AL
346,3,Simon (D-IL),Paul,S175,Simon,D,IL
347,3,Simpson (R-WY),Alan,S142,Simpson,R,WY
348,3,Specter (R-PA),Arlen,S161,Specter,R,PA
349,3,Stevens (R-AK),Ted,S090,Stevens,R,AK
350,3,Symms (R-ID),Steve,S162,Symms,R,ID
351,3,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
352,3,Wallop (R-WY),Malcolm,S119,Wallop,R,WY
353,3,Wilson (R-CA),Pete,S165,Wilson,R,CA
354,3,Wirth (D-CO),Timothy,S181,Wirth,D,CO
355,4,Adams (D-WA),Brock,S180,Adams,D,WA
356,4,Armstrong (R-CO),William,S134,Armstrong,R,CO
357,4,Baucus (D-MT),Max,S127,Baucus,D,MT
358,4,Bentsen (D-TX),Lloyd,S009,Bentsen,D,TX
359,4,Biden (D-DE),Joseph,S010,Biden,D,DE
360,4,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
361,4,Bond (R-MO),Christopher,S200,Bond,R,MO
362,4,Boren (D-OK),David,S128,Boren,D,OK
363,4,Boschwitz (R-MN),Rudy,S135,Boschwitz,R,MN
364,4,Bradley (D-NJ),Bill,S132,Bradley,D,NJ
365,4,Breaux (D-LA),John,S179,Breaux,D,LA
366,4,Bryan (D-NV),Richard,S206,Bryan,D,NV
367,4,Bumpers (D-AR),Dale,S014,Bumpers,D,AR
368,4,Burdick (D-ND),Quentin,S015,Burdick,D,ND
369,4,Burns (R-MT),Conrad,S211,Burns,R,MT
370,4,Byrd (D-WV),Robert,S017,Byrd,D,WV
371,4,Chafee (R-RI),John,S116,Chafee,R,RI
372,4,Coats (R-IN),Dan,S212,Coats,R,IN
373,4,Cochran (R-MS),Thad,S136,Cochran,R,MS
374,4,Cohen (R-ME),William,S137,Cohen,R,ME
375,4,Conrad (D-ND),Kent,S201,Conrad,D,ND
376,4,Cranston (D-CA),Alan,S023,Cranston,D,CA
377,4,D'Amato (R-NY),Alfonse,S147,D'Amato,R,NY
378,4,Danforth (R-MO),John,S108,Danforth,R,MO
379,4,Daschle (D-SD),Thomas,S185,Daschle,D,SD
380,4,DeConcini (D-AZ),Dennis,S102,DeConcini,D,AZ
381,4,Dixon (D-IL),Alan,S149,Dixon,D,IL
382,4,Dodd (D-CT),Christopher,S150,Dodd,D,CT
383,4,Dole (R-KS),Bob,S026,Dole,R,KS
384,4,Domenici (R-NM),Pete,S027,Domenici,R,NM
385,4,Durenberger (R-MN),Dave,S133,Durenberger,R,MN
386,4,Exon (D-NE),J.,S129,Exon,D,NE
387,4,Ford (D-KY),Wendell,S033,Ford,D,KY
388,4,Fowler (D-GA),Wyche,S183,Fowler,D,GA
389,4,Garn (R-UT),Jake,S034,Garn,R,UT
390,4,Glenn (D-OH),John,S035,Glenn,D,OH
391,4,Gore (D-TN),Albert,S170,Gore,D,TN
392,4,Gorton (R-WA),Slade,S152,Gorton,R,WA
393,4,Graham (D-FL),Bob,S199,Graham,D,FL
394,4,Gramm (R-TX),Phil,S171,Gramm,R,TX
395,4,Grassley (R-IA),Chuck,S153,Grassley,R,IA
396,4,Harkin (D-IA),Tom,S172,Harkin,D,IA
397,4,Hatch (R-UT),Orrin,S118,Hatch,R,UT
398,4,Hatfield (R-OR),Mark,S044,Hatfield,R,OR
399,4,Heflin (D-AL),Howell,S130,Heflin,D,AL
400,4,Heinz (R-PA),John,S115,Heinz,R,PA
401,4,Helms (R-NC),Jesse,S046,Helms,R,NC
402,4,Hollings (D-SC),Ernest,S047,Hollings,D,SC
403,4,Humphrey (R-NH),Gordon,S138,Humphrey,R,NH
404,4,Inouye (D-HI),Daniel,S051,Inouye,D,HI
405,4,Jeffords (R-VT),James,S204,Jeffords,R,VT
406,4,Johnston (D-LA),J.,S054,Johnston,D,LA
407,4,Kassebaum (R-KS),Nancy,S140,Kassebaum,R,KS
408,4,Kasten (R-WI),Robert,S155,Kasten,R,WI
409,4,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
410,4,Kerrey (D-NE),J.,S208,Kerrey,D,NE
411,4,Kerry (D-MA),John,S173,Kerry,D,MA
412,4,Kohl (D-WI),Herb,S209,Kohl,D,WI
413,4,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
414,4,Leahy (D-VT),Patrick,S057,Leahy,D,VT
415,4,Levin (D-MI),Carl,S131,Levin,D,MI
416,4,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
417,4,Lott (R-MS),Trent,S203,Lott,R,MS
418,4,Lugar (R-IN),Richard,S105,Lugar,R,IN
419,4,Mack (R-FL),Connie,S205,Mack,R,FL
420,4,Matsunaga (D-HI),Spark,S104,Matsunaga,D,HI
421,4,McCain (R-AZ),John,S197,McCain,R,AZ
422,4,McClure (R-ID),James,S063,McClure,R,ID
423,4,McConnell (R-KY),Mitch,S174,McConnell,R,KY
424,4,Metzenbaum (D-OH),Howard,S114,Metzenbaum,D,OH
425,4,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
426,4,Mitchell (D-ME),George,S144,Mitchell,D,ME
427,4,Moynihan (D-NY),Daniel,S113,Moynihan,D,NY
428,4,Murkowski (R-AK),Frank,S157,Murkowski,R,AK
429,4,Nickles (R-OK),Don,S158,Nickles,R,OK
430,4,Nunn (D-GA),Sam,S074,Nunn,D,GA
431,4,Packwood (R-OR),Bob,S075,Packwood,R,OR
432,4,Pell (D-RI),Claiborne,S078,Pell,D,RI
433,4,Pressler (R-SD),Larry,S141,Pressler,R,SD
434,4,Pryor (D-AR),David,S125,Pryor,D,AR
435,4,Reid (D-NV),Harry,S198,Reid,D,NV
436,4,Riegle (D-MI),Donald,S107,Riegle,D,MI
437,4,Robb (D-VA),Charles,S207,Robb,D,VA
438,4,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
439,4,Roth (R-DE),William,S083,Roth,R,DE
440,4,Rudman (R-NH),Warren,S160,Rudman,R,NH
441,4,Sanford (D-NC),Terry,S178,Sanford,D,NC
442,4,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
443,4,Sasser (D-TN),Jim,S117,Sasser,D,TN
444,4,Shelby (D-AL),Richard,S184,Shelby,D,AL
445,4,Simon (D-IL),Paul,S175,Simon,D,IL
446,4,Simpson (R-WY),Alan,S142,Simpson,R,WY
447,4,Specter (R-PA),Arlen,S161,Specter,R,PA
