,bill_number,display_name,first_name,id,last_name,party,state
1,0,Akaka (D-HI),Daniel,S213,Akaka,D,HI
2,0,Barrasso (R-WY),John,S317,Barrasso,R,WY
3,0,Baucus (D-MT),Max,S127,Baucus,D,MT
4,0,Bayh (D-IN),Evan,S264,Bayh,D,IN
5,0,Begich (D-AK),Mark,S319,Begich,D,AK
6,0,Bennett (R-UT),Robert,S231,Bennett,R,UT
7,0,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
8,0,Boxer (D-CA),Barbara,S223,Boxer,D,CA
9,0,Byrd (D-WV),Robert,S017,Byrd,D,WV
10,0,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
11,0,Cardin (D-MD),Benjamin,S308,Cardin,D,MD
12,0,Carper (D-DE),Thomas,S277,Carper,D,DE
13,0,Casey (D-PA),Bob,S309,Casey,D,PA
14,0,Clinton (D-NY),Hillary,S278,Clinton,D,NY
15,0,Cochran (R-MS),Thad,S136,Cochran,R,MS
16,0,Collins (R-ME),Susan,S252,Collins,R,ME
17,0,Conrad (D-ND),Kent,S201,Conrad,D,ND
18,0,Crapo (R-ID),Mike,S266,Crapo,R,ID
19,0,Dodd (D-CT),Christopher,S150,Dodd,D,CT
20,0,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
21,0,Durbin (D-IL),Richard,S253,Durbin,D,IL
22,0,Enzi (R-WY),Michael,S254,Enzi,R,WY
23,0,Feingold (D-WI),Russ,S230,Feingold,D,WI
24,0,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
25,0,Hagan (D-NC),Kay,S320,Hagan,D,NC
26,0,Harkin (D-IA),Tom,S172,Harkin,D,IA
27,0,Hatch (R-UT),Orrin,S118,Hatch,R,UT
28,0,Inouye (D-HI),Daniel,S051,Inouye,D,HI
29,0,Johnson (D-SD),Tim,S257,Johnson,D,SD
30,0,Kerry (D-MA),John,S173,Kerry,D,MA
31,0,Klobuchar (D-MN),Amy,S311,Klobuchar,D,MN
32,0,Kohl (D-WI),Herb,S209,Kohl,D,WI
33,0,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
34,0,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
35,0,Leahy (D-VT),Patrick,S057,Leahy,D,VT
36,0,Levin (D-MI),Carl,S131,Levin,D,MI
37,0,Lieberman (ID-CT),Joe,S210,Lieberman,ID,CT
38,0,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
39,0,Lugar (R-IN),Richard,S105,Lugar,R,IN
40,0,McCaskill (D-MO),Claire,S312,McCaskill,D,MO
41,0,Menendez (D-NJ),Robert,S306,Menendez,D,NJ
42,0,Merkley (D-OR),Jeff,S322,Merkley,D,OR
43,0,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
44,0,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
45,0,Murray (D-WA),Patty,S229,Murray,D,WA
46,0,Nelson (D-FL),Bill,S282,Nelson,D,FL
47,0,Nelson (D-NE),E.,S283,Nelson,D,NE
48,0,Pryor (D-AR),Mark,S295,Pryor,D,AR
49,0,Reed (D-RI),John,S259,Reed,D,RI
50,0,Reid (D-NV),Harry,S198,Reid,D,NV
51,0,Risch (R-ID),James,S323,Risch,R,ID
52,0,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
53,0,Salazar (D-CO),Ken,S297,Salazar,D,CO
54,0,Sanders (I-VT),Bernard,S313,Sanders,I,VT
55,0,Schumer (D-NY),Charles,S270,Schumer,D,NY
56,0,Shaheen (D-NH),Jeanne,S324,Shaheen,D,NH
57,0,Snowe (R-ME),Olympia,S245,Snowe,R,ME
58,0,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
59,0,Tester (D-MT),Jon,S314,Tester,D,MT
60,0,Udall (D-CO),Mark,S325,Udall,D,CO
61,0,Udall (D-NM),Tom,S326,Udall,D,NM
62,0,Warner (D-VA),Mark,S327,Warner,D,VA
63,0,Webb (D-VA),James,S315,Webb,D,VA
64,0,Whitehouse (D-RI),Sheldon,S316,Whitehouse,D,RI
65,0,Wicker (R-MS),Roger,S318,Wicker,R,MS
66,0,Wyden (D-OR),Ron,S247,Wyden,D,OR
67,1,Akaka (D-HI),Daniel,S213,Akaka,D,HI
68,1,Barrasso (R-WY),John,S317,Barrasso,R,WY
69,1,Baucus (D-MT),Max,S127,Baucus,D,MT
70,1,Bayh (D-IN),Evan,S264,Bayh,D,IN
71,1,Begich (D-AK),Mark,S319,Begich,D,AK
72,1,Bennett (R-UT),Robert,S231,Bennett,R,UT
73,1,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
74,1,Bond (R-MO),Christopher,S200,Bond,R,MO
75,1,Boxer (D-CA),Barbara,S223,Boxer,D,CA
76,1,Byrd (D-WV),Robert,S017,Byrd,D,WV
77,1,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
78,1,Cardin (D-MD),Benjamin,S308,Cardin,D,MD
79,1,Carper (D-DE),Thomas,S277,Carper,D,DE
80,1,Casey (D-PA),Bob,S309,Casey,D,PA
81,1,Clinton (D-NY),Hillary,S278,Clinton,D,NY
82,1,Cochran (R-MS),Thad,S136,Cochran,R,MS
83,1,Collins (R-ME),Susan,S252,Collins,R,ME
84,1,Crapo (R-ID),Mike,S266,Crapo,R,ID
85,1,Dodd (D-CT),Christopher,S150,Dodd,D,CT
86,1,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
87,1,Durbin (D-IL),Richard,S253,Durbin,D,IL
88,1,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
89,1,Graham (R-SC),Lindsey,S293,Graham,R,SC
90,1,Gregg (R-NH),Judd,S224,Gregg,R,NH
91,1,Hagan (D-NC),Kay,S320,Hagan,D,NC
92,1,Harkin (D-IA),Tom,S172,Harkin,D,IA
93,1,Hatch (R-UT),Orrin,S118,Hatch,R,UT
94,1,Inouye (D-HI),Daniel,S051,Inouye,D,HI
95,1,Johnson (D-SD),Tim,S257,Johnson,D,SD
96,1,Kerry (D-MA),John,S173,Kerry,D,MA
97,1,Klobuchar (D-MN),Amy,S311,Klobuchar,D,MN
98,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
99,1,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
100,1,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
101,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
102,1,Levin (D-MI),Carl,S131,Levin,D,MI
103,1,Lieberman (ID-CT),Joe,S210,Lieberman,ID,CT
104,1,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
105,1,Lugar (R-IN),Richard,S105,Lugar,R,IN
106,1,Martinez (R-FL),Mel,S304,Martinez,R,FL
107,1,McCaskill (D-MO),Claire,S312,McCaskill,D,MO
108,1,Menendez (D-NJ),Robert,S306,Menendez,D,NJ
109,1,Merkley (D-OR),Jeff,S322,Merkley,D,OR
110,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
111,1,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
112,1,Murray (D-WA),Patty,S229,Murray,D,WA
113,1,Nelson (D-FL),Bill,S282,Nelson,D,FL
114,1,Nelson (D-NE),E.,S283,Nelson,D,NE
115,1,Pryor (D-AR),Mark,S295,Pryor,D,AR
