,0,bill_number,display_name,first_name,id,last_name,party,state
74,,1,Inouye (D-HI),Daniel,S051,Inouye,D,HI
75,,1,Jeffords (I-VT),James,S204,Jeffords,I,VT
76,,1,Johnson (D-SD),Tim,S257,Johnson,D,SD
77,,1,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
78,,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
79,,1,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
80,,1,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
81,,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
82,,1,Levin (D-MI),Carl,S131,Levin,D,MI
83,,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
84,,1,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
85,,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
86,,1,Murray (D-WA),Patty,S229,Murray,D,WA
87,,1,Nelson (D-FL),Bill,S282,Nelson,D,FL
88,,1,Nelson (D-NE),E.,S283,Nelson,D,NE
89,,1,Pryor (D-AR),Mark,S295,Pryor,D,AR
90,,1,Reed (D-RI),Jack,S259,Reed,D,RI
91,,1,Reid (D-NV),Harry,S198,Reid,D,NV
92,,1,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
93,,1,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
94,,1,Schumer (D-NY),Charles,S270,Schumer,D,NY
95,,1,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
96,,1,Wyden (D-OR),Ron,S247,Wyden,D,OR
97,,2,Akaka (D-HI),Daniel,S213,Akaka,D,HI
98,,2,Baucus (D-MT),Max,S127,Baucus,D,MT
99,,2,Bayh (D-IN),Evan,S264,Bayh,D,IN
100,,2,Biden (D-DE),Joseph,S010,Biden,D,DE
101,,2,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
102,,2,Boxer (D-CA),Barbara,S223,Boxer,D,CA
103,,2,Breaux (D-LA),John,S179,Breaux,D,LA
104,,2,Byrd (D-WV),Robert,S017,Byrd,D,WV
105,,2,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
106,,2,Carper (D-DE),Thomas,S277,Carper,D,DE
107,,2,Clinton (D-NY),Hillary,S278,Clinton,D,NY
108,,2,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
109,,2,Daschle (D-SD),Thomas,S185,Daschle,D,SD
110,,2,Dayton (D-MN),Mark,S280,Dayton,D,MN
111,,2,Dodd (D-CT),Christopher,S150,Dodd,D,CT
112,,2,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
113,,2,Durbin (D-IL),Richard,S253,Durbin,D,IL
114,,2,Feingold (D-WI),Russell,S230,Feingold,D,WI
115,,2,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
116,,2,Graham (D-FL),Bob,S199,Graham,D,FL
117,,2,Harkin (D-IA),Tom,S172,Harkin,D,IA
118,,2,Hollings (D-SC),Ernest,S047,Hollings,D,SC
119,,2,Inouye (D-HI),Daniel,S051,Inouye,D,HI
120,,2,Jeffords (I-VT),James,S204,Jeffords,I,VT
121,,2,Johnson (D-SD),Tim,S257,Johnson,D,SD
122,,2,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
123,,2,Kohl (D-WI),Herb,S209,Kohl,D,WI
124,,2,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
125,,2,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
126,,2,Leahy (D-VT),Patrick,S057,Leahy,D,VT
127,,2,Levin (D-MI),Carl,S131,Levin,D,MI
128,,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
129,,2,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
130,,2,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
131,,2,Murray (D-WA),Patty,S229,Murray,D,WA
132,,2,Nelson (D-FL),Bill,S282,Nelson,D,FL
133,,2,Nelson (D-NE),E.,S283,Nelson,D,NE
134,,2,Pryor (D-AR),Mark,S295,Pryor,D,AR
135,,2,Reed (D-RI),Jack,S259,Reed,D,RI
136,,2,Reid (D-NV),Harry,S198,Reid,D,NV
137,,2,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
138,,2,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
139,,2,Schumer (D-NY),Charles,S270,Schumer,D,NY
140,,2,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
141,,2,Wyden (D-OR),Ron,S247,Wyden,D,OR
142,,3,Alexander (R-TN),Lamar,S289,Alexander,R,TN
143,,3,Allard (R-CO),Wayne,S250,Allard,R,CO
144,,3,Allen (R-VA),George,S274,Allen,R,VA
145,,3,Bennett (R-UT),Robert,S231,Bennett,R,UT
146,,3,Bond (R-MO),Christopher,S200,Bond,R,MO
147,,3,Brownback (R-KS),Sam,S249,Brownback,R,KS
148,,3,Bunning (R-KY),Jim,S265,Bunning,R,KY
149,,3,Burns (R-MT),Conrad,S211,Burns,R,MT
150,,3,Campbell (R-CO),Ben,S225,Campbell,R,CO
151,,3,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
152,,3,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
153,,3,Cochran (R-MS),Thad,S136,Cochran,R,MS
154,,3,Coleman (R-MN),Norm,S291,Coleman,R,MN
155,,3,Collins (R-ME),Susan,S252,Collins,R,ME
156,,3,Cornyn (R-TX),John,S287,Cornyn,R,TX
157,,3,Craig (R-ID),Larry,S215,Craig,R,ID
158,,3,Crapo (R-ID),Michael,S266,Crapo,R,ID
159,,3,DeWine (R-OH),Mike,S240,DeWine,R,OH
160,,3,Dole (R-NC),Elizabeth,S292,Dole,R,NC
161,,3,Domenici (R-NM),Pete,S027,Domenici,R,NM
162,,3,Ensign (R-NV),John,S281,Ensign,R,NV
163,,3,Enzi (R-WY),Michael,S254,Enzi,R,WY
164,,3,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
165,,3,Frist (R-TN),Bill,S241,Frist,R,TN
166,,3,Graham (R-SC),Lindsey,S293,Graham,R,SC
167,,3,Grassley (R-IA),Chuck,S153,Grassley,R,IA
168,,3,Gregg (R-NH),Judd,S224,Gregg,R,NH
169,,3,Hatch (R-UT),Orrin,S118,Hatch,R,UT
170,,3,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
171,,3,Inhofe (R-OK),James,S236,Inhofe,R,OK
172,,3,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
173,,3,Lott (R-MS),Trent,S203,Lott,R,MS
174,,3,Lugar (R-IN),Richard,S105,Lugar,R,IN
175,,3,McCain (R-AZ),John,S197,McCain,R,AZ
176,,3,McConnell (R-KY),Mitch,S174,McConnell,R,KY
177,,3,Miller (D-GA),Zell,S273,Miller,D,GA
178,,3,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
179,,3,Nelson (D-NE),E.,S283,Nelson,D,NE
180,,3,Nickles (R-OK),Don,S158,Nickles,R,OK
181,,3,Roberts (R-KS),Pat,S260,Roberts,R,KS
182,,3,Santorum (R-PA),Rick,S244,Santorum,R,PA
183,,3,Sessions (R-AL),Jeff,S261,Sessions,R,AL
184,,3,Shelby (R-AL),Richard,S184,Shelby,R,AL
185,,3,Smith (R-OR),Gordon,S262,Smith,R,OR
186,,3,Snowe (R-ME),Olympia,S245,Snowe,R,ME
187,,3,Specter (R-PA),Arlen,S161,Specter,R,PA
188,,3,Stevens (R-AK),Ted,S090,Stevens,R,AK
189,,3,Sununu (R-NH),John,S296,Sununu,R,NH
190,,3,Talent (R-MO),Jim,S286,Talent,R,MO
191,,3,Thomas (R-WY),Craig,S246,Thomas,R,WY
192,,3,Voinovich (R-OH),George,S271,Voinovich,R,OH
193,,3,Warner (R-VA),John,S143,Warner,R,VA
194,,4,Akaka (D-HI),Daniel,S213,Akaka,D,HI
195,,4,Baucus (D-MT),Max,S127,Baucus,D,MT
196,,4,Bayh (D-IN),Evan,S264,Bayh,D,IN
197,,4,Biden (D-DE),Joseph,S010,Biden,D,DE
198,,4,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
199,,4,Boxer (D-CA),Barbara,S223,Boxer,D,CA
200,,4,Breaux (D-LA),John,S179,Breaux,D,LA
201,,4,Byrd (D-WV),Robert,S017,Byrd,D,WV
202,,4,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
203,,4,Carper (D-DE),Thomas,S277,Carper,D,DE
204,,4,Clinton (D-NY),Hillary,S278,Clinton,D,NY
205,,4,Conrad (D-ND),Kent,S201,Conrad,D,ND
206,,4,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
207,,4,Daschle (D-SD),Thomas,S185,Daschle,D,SD
208,,4,Dayton (D-MN),Mark,S280,Dayton,D,MN
209,,4,Dodd (D-CT),Christopher,S150,Dodd,D,CT
210,,4,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
211,,4,Durbin (D-IL),Richard,S253,Durbin,D,IL
212,,4,Feingold (D-WI),Russell,S230,Feingold,D,WI
213,,4,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
214,,4,Graham (D-FL),Bob,S199,Graham,D,FL
215,,4,Harkin (D-IA),Tom,S172,Harkin,D,IA
216,,4,Hollings (D-SC),Ernest,S047,Hollings,D,SC
217,,4,Inouye (D-HI),Daniel,S051,Inouye,D,HI
218,,4,Jeffords (I-VT),James,S204,Jeffords,I,VT
219,,4,Johnson (D-SD),Tim,S257,Johnson,D,SD
220,,4,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
221,,4,Kohl (D-WI),Herb,S209,Kohl,D,WI
222,,4,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
223,,4,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
224,,4,Leahy (D-VT),Patrick,S057,Leahy,D,VT
225,,4,Levin (D-MI),Carl,S131,Levin,D,MI
226,,4,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
227,,4,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
228,,4,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
229,,4,Murray (D-WA),Patty,S229,Murray,D,WA
230,,4,Nelson (D-FL),Bill,S282,Nelson,D,FL
231,,4,Nelson (D-NE),E.,S283,Nelson,D,NE
232,,4,Pryor (D-AR),Mark,S295,Pryor,D,AR
233,,4,Reed (D-RI),Jack,S259,Reed,D,RI
234,,4,Reid (D-NV),Harry,S198,Reid,D,NV
235,,4,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
236,,4,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
237,,4,Schumer (D-NY),Charles,S270,Schumer,D,NY
238,,4,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
239,,4,Wyden (D-OR),Ron,S247,Wyden,D,OR
240,,5,Alexander (R-TN),Lamar,S289,Alexander,R,TN
241,,5,Allard (R-CO),Wayne,S250,Allard,R,CO
242,,5,Allen (R-VA),George,S274,Allen,R,VA
243,,5,Bennett (R-UT),Robert,S231,Bennett,R,UT
244,,5,Bond (R-MO),Christopher,S200,Bond,R,MO
245,,5,Brownback (R-KS),Sam,S249,Brownback,R,KS
246,,5,Bunning (R-KY),Jim,S265,Bunning,R,KY
247,,5,Burns (R-MT),Conrad,S211,Burns,R,MT
248,,5,Campbell (R-CO),Ben,S225,Campbell,R,CO
249,,5,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
250,,5,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
251,,5,Cochran (R-MS),Thad,S136,Cochran,R,MS
252,,5,Coleman (R-MN),Norm,S291,Coleman,R,MN
253,,5,Collins (R-ME),Susan,S252,Collins,R,ME
254,,5,Cornyn (R-TX),John,S287,Cornyn,R,TX
255,,5,Craig (R-ID),Larry,S215,Craig,R,ID
256,,5,Crapo (R-ID),Michael,S266,Crapo,R,ID
257,,5,DeWine (R-OH),Mike,S240,DeWine,R,OH
258,,5,Dole (R-NC),Elizabeth,S292,Dole,R,NC
259,,5,Domenici (R-NM),Pete,S027,Domenici,R,NM
260,,5,Ensign (R-NV),John,S281,Ensign,R,NV
261,,5,Enzi (R-WY),Michael,S254,Enzi,R,WY
262,,5,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
263,,5,Frist (R-TN),Bill,S241,Frist,R,TN
264,,5,Graham (R-SC),Lindsey,S293,Graham,R,SC
265,,5,Grassley (R-IA),Chuck,S153,Grassley,R,IA
266,,5,Gregg (R-NH),Judd,S224,Gregg,R,NH
267,,5,Hatch (R-UT),Orrin,S118,Hatch,R,UT
268,,5,Hollings (D-SC),Ernest,S047,Hollings,D,SC
269,,5,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
270,,5,Inhofe (R-OK),James,S236,Inhofe,R,OK
271,,5,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
272,,5,Lott (R-MS),Trent,S203,Lott,R,MS
273,,5,Lugar (R-IN),Richard,S105,Lugar,R,IN
274,,5,McCain (R-AZ),John,S197,McCain,R,AZ
275,,5,McConnell (R-KY),Mitch,S174,McConnell,R,KY
276,,5,Miller (D-GA),Zell,S273,Miller,D,GA
277,,5,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
278,,5,Nickles (R-OK),Don,S158,Nickles,R,OK
279,,5,Roberts (R-KS),Pat,S260,Roberts,R,KS
280,,5,Santorum (R-PA),Rick,S244,Santorum,R,PA
281,,5,Sessions (R-AL),Jeff,S261,Sessions,R,AL
282,,5,Shelby (R-AL),Richard,S184,Shelby,R,AL
283,,5,Smith (R-OR),Gordon,S262,Smith,R,OR
284,,5,Snowe (R-ME),Olympia,S245,Snowe,R,ME
285,,5,Specter (R-PA),Arlen,S161,Specter,R,PA
286,,5,Stevens (R-AK),Ted,S090,Stevens,R,AK
287,,5,Sununu (R-NH),John,S296,Sununu,R,NH
288,,5,Talent (R-MO),Jim,S286,Talent,R,MO
289,,5,Thomas (R-WY),Craig,S246,Thomas,R,WY
290,,5,Voinovich (R-OH),George,S271,Voinovich,R,OH
291,,5,Warner (R-VA),John,S143,Warner,R,VA
292,,6,Akaka (D-HI),Daniel,S213,Akaka,D,HI
293,,6,Baucus (D-MT),Max,S127,Baucus,D,MT
294,,6,Bayh (D-IN),Evan,S264,Bayh,D,IN
295,,6,Biden (D-DE),Joseph,S010,Biden,D,DE
296,,6,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
297,,6,Boxer (D-CA),Barbara,S223,Boxer,D,CA
298,,6,Breaux (D-LA),John,S179,Breaux,D,LA
299,,6,Byrd (D-WV),Robert,S017,Byrd,D,WV
300,,6,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
301,,6,Carper (D-DE),Thomas,S277,Carper,D,DE
302,,6,Clinton (D-NY),Hillary,S278,Clinton,D,NY
303,,6,Conrad (D-ND),Kent,S201,Conrad,D,ND
304,,6,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
305,,6,Daschle (D-SD),Thomas,S185,Daschle,D,SD
306,,6,Dayton (D-MN),Mark,S280,Dayton,D,MN
307,,6,Dodd (D-CT),Christopher,S150,Dodd,D,CT
308,,6,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
309,,6,Durbin (D-IL),Richard,S253,Durbin,D,IL
310,,6,Edwards (D-NC),John,S267,Edwards,D,NC
311,,6,Feingold (D-WI),Russell,S230,Feingold,D,WI
312,,6,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
313,,6,Graham (D-FL),Bob,S199,Graham,D,FL
314,,6,Harkin (D-IA),Tom,S172,Harkin,D,IA
315,,6,Hollings (D-SC),Ernest,S047,Hollings,D,SC
316,,6,Inouye (D-HI),Daniel,S051,Inouye,D,HI
317,,6,Jeffords (I-VT),James,S204,Jeffords,I,VT
318,,6,Johnson (D-SD),Tim,S257,Johnson,D,SD
319,,6,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
320,,6,Kohl (D-WI),Herb,S209,Kohl,D,WI
321,,6,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
322,,6,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
323,,6,Leahy (D-VT),Patrick,S057,Leahy,D,VT
324,,6,Levin (D-MI),Carl,S131,Levin,D,MI
325,,6,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
326,,6,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
327,,6,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
328,,6,Murray (D-WA),Patty,S229,Murray,D,WA
329,,6,Nelson (D-FL),Bill,S282,Nelson,D,FL
330,,6,Pryor (D-AR),Mark,S295,Pryor,D,AR
331,,6,Reed (D-RI),Jack,S259,Reed,D,RI
332,,6,Reid (D-NV),Harry,S198,Reid,D,NV
333,,6,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
334,,6,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
335,,6,Schumer (D-NY),Charles,S270,Schumer,D,NY
336,,6,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
337,,6,Wyden (D-OR),Ron,S247,Wyden,D,OR
338,,7,Akaka (D-HI),Daniel,S213,Akaka,D,HI
339,,7,Baucus (D-MT),Max,S127,Baucus,D,MT
340,,7,Bayh (D-IN),Evan,S264,Bayh,D,IN
341,,7,Biden (D-DE),Joseph,S010,Biden,D,DE
342,,7,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
343,,7,Bond (R-MO),Christopher,S200,Bond,R,MO
344,,7,Boxer (D-CA),Barbara,S223,Boxer,D,CA
345,,7,Burns (R-MT),Conrad,S211,Burns,R,MT
346,,7,Byrd (D-WV),Robert,S017,Byrd,D,WV
347,,7,Campbell (R-CO),Ben,S225,Campbell,R,CO
348,,7,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
349,,7,Carper (D-DE),Thomas,S277,Carper,D,DE
350,,7,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
351,,7,Clinton (D-NY),Hillary,S278,Clinton,D,NY
352,,7,Cochran (R-MS),Thad,S136,Cochran,R,MS
353,,7,Collins (R-ME),Susan,S252,Collins,R,ME
354,,7,Conrad (D-ND),Kent,S201,Conrad,D,ND
355,,7,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
356,,7,Daschle (D-SD),Thomas,S185,Daschle,D,SD
357,,7,Dayton (D-MN),Mark,S280,Dayton,D,MN
358,,7,Dodd (D-CT),Christopher,S150,Dodd,D,CT
359,,7,Domenici (R-NM),Pete,S027,Domenici,R,NM
360,,7,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
361,,7,Durbin (D-IL),Richard,S253,Durbin,D,IL
362,,7,Ensign (R-NV),John,S281,Ensign,R,NV
363,,7,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
364,,7,Frist (R-TN),Bill,S241,Frist,R,TN
365,,7,Gregg (R-NH),Judd,S224,Gregg,R,NH
366,,7,Harkin (D-IA),Tom,S172,Harkin,D,IA
367,,7,Hollings (D-SC),Ernest,S047,Hollings,D,SC
368,,7,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
369,,7,Inouye (D-HI),Daniel,S051,Inouye,D,HI
370,,7,Jeffords (I-VT),James,S204,Jeffords,I,VT
371,,7,Johnson (D-SD),Tim,S257,Johnson,D,SD
372,,7,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
373,,7,Kohl (D-WI),Herb,S209,Kohl,D,WI
374,,7,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
375,,7,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
376,,7,Leahy (D-VT),Patrick,S057,Leahy,D,VT
377,,7,Levin (D-MI),Carl,S131,Levin,D,MI
378,,7,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
379,,7,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
380,,7,Lott (R-MS),Trent,S203,Lott,R,MS
381,,7,McConnell (R-KY),Mitch,S174,McConnell,R,KY
382,,7,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
383,,7,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
384,,7,Murray (D-WA),Patty,S229,Murray,D,WA
385,,7,Nelson (D-FL),Bill,S282,Nelson,D,FL
386,,7,Nelson (D-NE),E.,S283,Nelson,D,NE
387,,7,Pryor (D-AR),Mark,S295,Pryor,D,AR
388,,7,Reed (D-RI),Jack,S259,Reed,D,RI
389,,7,Reid (D-NV),Harry,S198,Reid,D,NV
390,,7,Roberts (R-KS),Pat,S260,Roberts,R,KS
391,,7,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
392,,7,Schumer (D-NY),Charles,S270,Schumer,D,NY
393,,7,Snowe (R-ME),Olympia,S245,Snowe,R,ME
394,,7,Specter (R-PA),Arlen,S161,Specter,R,PA
395,,7,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
396,,7,Stevens (R-AK),Ted,S090,Stevens,R,AK
397,,7,Talent (R-MO),Jim,S286,Talent,R,MO
398,,7,Warner (R-VA),John,S143,Warner,R,VA
399,,7,Wyden (D-OR),Ron,S247,Wyden,D,OR
400,,8,Akaka (D-HI),Daniel,S213,Akaka,D,HI
401,,8,Alexander (R-TN),Lamar,S289,Alexander,R,TN
402,,8,Allard (R-CO),Wayne,S250,Allard,R,CO
403,,8,Allen (R-VA),George,S274,Allen,R,VA
404,,8,Baucus (D-MT),Max,S127,Baucus,D,MT
405,,8,Bayh (D-IN),Evan,S264,Bayh,D,IN
406,,8,Bennett (R-UT),Robert,S231,Bennett,R,UT
407,,8,Biden (D-DE),Joseph,S010,Biden,D,DE
408,,8,Bond (R-MO),Christopher,S200,Bond,R,MO
409,,8,Boxer (D-CA),Barbara,S223,Boxer,D,CA
410,,8,Breaux (D-LA),John,S179,Breaux,D,LA
411,,8,Bunning (R-KY),Jim,S265,Bunning,R,KY
412,,8,Burns (R-MT),Conrad,S211,Burns,R,MT
413,,8,Byrd (D-WV),Robert,S017,Byrd,D,WV
414,,8,Campbell (R-CO),Ben,S225,Campbell,R,CO
415,,8,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
416,,8,Carper (D-DE),Thomas,S277,Carper,D,DE
417,,8,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
418,,8,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
419,,8,Clinton (D-NY),Hillary,S278,Clinton,D,NY
420,,8,Cochran (R-MS),Thad,S136,Cochran,R,MS
421,,8,Coleman (R-MN),Norm,S291,Coleman,R,MN
422,,8,Collins (R-ME),Susan,S252,Collins,R,ME
423,,8,Conrad (D-ND),Kent,S201,Conrad,D,ND
424,,8,Cornyn (R-TX),John,S287,Cornyn,R,TX
425,,8,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
426,,8,Craig (R-ID),Larry,S215,Craig,R,ID
427,,8,Crapo (R-ID),Michael,S266,Crapo,R,ID
428,,8,Dayton (D-MN),Mark,S280,Dayton,D,MN
429,,8,DeWine (R-OH),Mike,S240,DeWine,R,OH
430,,8,Dodd (D-CT),Christopher,S150,Dodd,D,CT
431,,8,Dole (R-NC),Elizabeth,S292,Dole,R,NC
