,0,bill_number,display_name,first_name,id,last_name,party,state
34,,1,Enzi (R-WY),Michael,S254,Enzi,R,WY
35,,1,Feingold (D-WI),Russ,S230,Feingold,D,WI
36,,1,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
37,,1,Frist (R-TN),Bill,S241,Frist,R,TN
38,,1,Graham (R-SC),Lindsey,S293,Graham,R,SC
39,,1,Grassley (R-IA),Charles,S153,Grassley,R,IA
40,,1,Hagel (R-NE),Chuck,S255,Hagel,R,NE
41,,1,Hatch (R-UT),Orrin,S118,Hatch,R,UT
42,,1,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
43,,1,Inhofe (R-OK),Jim,S236,Inhofe,R,OK
44,,1,Inouye (D-HI),Daniel,S051,Inouye,D,HI
45,,1,Isakson (R-GA),Johnny,S305,Isakson,R,GA
46,,1,Johnson (D-SD),Tim,S257,Johnson,D,SD
47,,1,Kohl (D-WI),Herb,S209,Kohl,D,WI
48,,1,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
49,,1,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
50,,1,Leahy (D-VT),Patrick,S057,Leahy,D,VT
51,,1,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
52,,1,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
53,,1,Lott (R-MS),Trent,S203,Lott,R,MS
54,,1,Lugar (R-IN),Richard,S105,Lugar,R,IN
55,,1,Martinez (R-FL),Mel,S304,Martinez,R,FL
56,,1,McCain (R-AZ),John,S197,McCain,R,AZ
57,,1,McConnell (R-KY),Mitch,S174,McConnell,R,KY
58,,1,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
59,,1,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
60,,1,Murray (D-WA),Patty,S229,Murray,D,WA
61,,1,Nelson (D-FL),Bill,S282,Nelson,D,FL
62,,1,Nelson (D-NE),E.,S283,Nelson,D,NE
63,,1,Obama (D-IL),Barack,S298,Obama,D,IL
64,,1,Pryor (D-AR),Mark,S295,Pryor,D,AR
65,,1,Reid (D-NV),Harry,S198,Reid,D,NV
66,,1,Roberts (R-KS),Pat,S260,Roberts,R,KS
67,,1,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
68,,1,Salazar (D-CO),Ken,S297,Salazar,D,CO
69,,1,Santorum (R-PA),Rick,S244,Santorum,R,PA
70,,1,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
71,,1,Schumer (D-NY),Charles,S270,Schumer,D,NY
72,,1,Sessions (R-AL),Jeff,S261,Sessions,R,AL
73,,1,Shelby (R-AL),Richard,S184,Shelby,R,AL
74,,1,Smith (R-OR),Gordon,S262,Smith,R,OR
75,,1,Snowe (R-ME),Olympia,S245,Snowe,R,ME
76,,1,Specter (R-PA),Arlen,S161,Specter,R,PA
77,,1,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
78,,1,Stevens (R-AK),Ted,S090,Stevens,R,AK
79,,1,Sununu (R-NH),John,S296,Sununu,R,NH
80,,1,Talent (R-MO),Jim,S286,Talent,R,MO
81,,1,Thomas (R-WY),Craig,S246,Thomas,R,WY
82,,1,Thune (R-SD),John,S303,Thune,R,SD
83,,1,Vitter (R-LA),David,S299,Vitter,R,LA
84,,1,Voinovich (R-OH),George,S271,Voinovich,R,OH
85,,1,Warner (R-VA),John,S143,Warner,R,VA
86,,1,Wyden (D-OR),Ron,S247,Wyden,D,OR
87,,2,Alexander (R-TN),Lamar,S289,Alexander,R,TN
88,,2,Allard (R-CO),A.,S250,Allard,R,CO
89,,2,Allen (R-VA),George,S274,Allen,R,VA
90,,2,Bennett (R-UT),Robert,S231,Bennett,R,UT
91,,2,Bond (R-MO),Christopher,S200,Bond,R,MO
92,,2,Brownback (R-KS),Samuel,S249,Brownback,R,KS
93,,2,Bunning (R-KY),Jim,S265,Bunning,R,KY
94,,2,Burr (R-NC),Richard,S300,Burr,R,NC
95,,2,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
96,,2,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
97,,2,Coburn (R-OK),Tom,S301,Coburn,R,OK
98,,2,Cochran (R-MS),Thad,S136,Cochran,R,MS
99,,2,Coleman (R-MN),Norm,S291,Coleman,R,MN
100,,2,Collins (R-ME),Susan,S252,Collins,R,ME
101,,2,Cornyn (R-TX),John,S287,Cornyn,R,TX
102,,2,Craig (R-ID),Larry,S215,Craig,R,ID
103,,2,Crapo (R-ID),Mike,S266,Crapo,R,ID
104,,2,DeMint (R-SC),James,S302,DeMint,R,SC
105,,2,DeWine (R-OH),Mike,S240,DeWine,R,OH
106,,2,Dole (R-NC),Elizabeth,S292,Dole,R,NC
107,,2,Domenici (R-NM),Pete,S027,Domenici,R,NM
108,,2,Ensign (R-NV),John,S281,Ensign,R,NV
109,,2,Enzi (R-WY),Michael,S254,Enzi,R,WY
110,,2,Frist (R-TN),Bill,S241,Frist,R,TN
111,,2,Graham (R-SC),Lindsey,S293,Graham,R,SC
112,,2,Grassley (R-IA),Charles,S153,Grassley,R,IA
113,,2,Gregg (R-NH),Judd,S224,Gregg,R,NH
114,,2,Hagel (R-NE),Chuck,S255,Hagel,R,NE
115,,2,Hatch (R-UT),Orrin,S118,Hatch,R,UT
116,,2,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
117,,2,Inhofe (R-OK),Jim,S236,Inhofe,R,OK
118,,2,Isakson (R-GA),Johnny,S305,Isakson,R,GA
119,,2,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
120,,2,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
121,,2,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
122,,2,Lott (R-MS),Trent,S203,Lott,R,MS
123,,2,Lugar (R-IN),Richard,S105,Lugar,R,IN
124,,2,Martinez (R-FL),Mel,S304,Martinez,R,FL
125,,2,McCain (R-AZ),John,S197,McCain,R,AZ
126,,2,McConnell (R-KY),Mitch,S174,McConnell,R,KY
127,,2,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
128,,2,Nelson (D-FL),Bill,S282,Nelson,D,FL
129,,2,Nelson (D-NE),E.,S283,Nelson,D,NE
130,,2,Pryor (D-AR),Mark,S295,Pryor,D,AR
131,,2,Roberts (R-KS),Pat,S260,Roberts,R,KS
132,,2,Salazar (D-CO),Ken,S297,Salazar,D,CO
133,,2,Santorum (R-PA),Rick,S244,Santorum,R,PA
134,,2,Sessions (R-AL),Jeff,S261,Sessions,R,AL
135,,2,Shelby (R-AL),Richard,S184,Shelby,R,AL
136,,2,Smith (R-OR),Gordon,S262,Smith,R,OR
137,,2,Snowe (R-ME),Olympia,S245,Snowe,R,ME
138,,2,Specter (R-PA),Arlen,S161,Specter,R,PA
139,,2,Stevens (R-AK),Ted,S090,Stevens,R,AK
140,,2,Sununu (R-NH),John,S296,Sununu,R,NH
141,,2,Talent (R-MO),Jim,S286,Talent,R,MO
142,,2,Thomas (R-WY),Craig,S246,Thomas,R,WY
143,,2,Thune (R-SD),John,S303,Thune,R,SD
144,,2,Vitter (R-LA),David,S299,Vitter,R,LA
145,,2,Voinovich (R-OH),George,S271,Voinovich,R,OH
146,,2,Warner (R-VA),John,S143,Warner,R,VA
147,,3,Alexander (R-TN),Lamar,S289,Alexander,R,TN
148,,3,Allard (R-CO),A.,S250,Allard,R,CO
149,,3,Allen (R-VA),George,S274,Allen,R,VA
150,,3,Baucus (D-MT),Max,S127,Baucus,D,MT
151,,3,Bayh (D-IN),Evan,S264,Bayh,D,IN
152,,3,Bennett (R-UT),Robert,S231,Bennett,R,UT
153,,3,Biden (D-DE),Joseph,S010,Biden,D,DE
154,,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
155,,3,Bond (R-MO),Christopher,S200,Bond,R,MO
156,,3,Boxer (D-CA),Barbara,S223,Boxer,D,CA
157,,3,Brownback (R-KS),Samuel,S249,Brownback,R,KS
158,,3,Bunning (R-KY),Jim,S265,Bunning,R,KY
159,,3,Burr (R-NC),Richard,S300,Burr,R,NC
160,,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
161,,3,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
162,,3,Carper (D-DE),Thomas,S277,Carper,D,DE
163,,3,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
164,,3,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
165,,3,Clinton (D-NY),Hillary,S278,Clinton,D,NY
166,,3,Coburn (R-OK),Tom,S301,Coburn,R,OK
167,,3,Cochran (R-MS),Thad,S136,Cochran,R,MS
168,,3,Coleman (R-MN),Norm,S291,Coleman,R,MN
169,,3,Collins (R-ME),Susan,S252,Collins,R,ME
170,,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
171,,3,Cornyn (R-TX),John,S287,Cornyn,R,TX
172,,3,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
173,,3,Craig (R-ID),Larry,S215,Craig,R,ID
174,,3,Crapo (R-ID),Mike,S266,Crapo,R,ID
175,,3,Dayton (D-MN),Mark,S280,Dayton,D,MN
176,,3,DeMint (R-SC),James,S302,DeMint,R,SC
177,,3,Dodd (D-CT),Christopher,S150,Dodd,D,CT
178,,3,Dole (R-NC),Elizabeth,S292,Dole,R,NC
179,,3,Domenici (R-NM),Pete,S027,Domenici,R,NM
180,,3,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
181,,3,Durbin (D-IL),Richard,S253,Durbin,D,IL
182,,3,Enzi (R-WY),Michael,S254,Enzi,R,WY
183,,3,Feingold (D-WI),Russ,S230,Feingold,D,WI
184,,3,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
185,,3,Frist (R-TN),Bill,S241,Frist,R,TN
186,,3,Graham (R-SC),Lindsey,S293,Graham,R,SC
187,,3,Grassley (R-IA),Charles,S153,Grassley,R,IA
188,,3,Gregg (R-NH),Judd,S224,Gregg,R,NH
189,,3,Hagel (R-NE),Chuck,S255,Hagel,R,NE
190,,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
191,,3,Hatch (R-UT),Orrin,S118,Hatch,R,UT
192,,3,Inhofe (R-OK),Jim,S236,Inhofe,R,OK
193,,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
194,,3,Isakson (R-GA),Johnny,S305,Isakson,R,GA
195,,3,Jeffords (I-VT),James,S204,Jeffords,I,VT
196,,3,Johnson (D-SD),Tim,S257,Johnson,D,SD
197,,3,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
198,,3,Kerry (D-MA),John,S173,Kerry,D,MA
199,,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
200,,3,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
201,,3,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
202,,3,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
203,,3,Leahy (D-VT),Patrick,S057,Leahy,D,VT
204,,3,Levin (D-MI),Carl,S131,Levin,D,MI
205,,3,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
206,,3,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
207,,3,Lott (R-MS),Trent,S203,Lott,R,MS
208,,3,Lugar (R-IN),Richard,S105,Lugar,R,IN
209,,3,Martinez (R-FL),Mel,S304,Martinez,R,FL
210,,3,McCain (R-AZ),John,S197,McCain,R,AZ
211,,3,McConnell (R-KY),Mitch,S174,McConnell,R,KY
212,,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
213,,3,Murray (D-WA),Patty,S229,Murray,D,WA
214,,3,Nelson (D-FL),Bill,S282,Nelson,D,FL
215,,3,Nelson (D-NE),E.,S283,Nelson,D,NE
216,,3,Obama (D-IL),Barack,S298,Obama,D,IL
217,,3,Pryor (D-AR),Mark,S295,Pryor,D,AR
218,,3,Reed (D-RI),John,S259,Reed,D,RI
219,,3,Reid (D-NV),Harry,S198,Reid,D,NV
220,,3,Roberts (R-KS),Pat,S260,Roberts,R,KS
221,,3,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
222,,3,Salazar (D-CO),Ken,S297,Salazar,D,CO
223,,3,Santorum (R-PA),Rick,S244,Santorum,R,PA
224,,3,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
225,,3,Schumer (D-NY),Charles,S270,Schumer,D,NY
226,,3,Sessions (R-AL),Jeff,S261,Sessions,R,AL
227,,3,Shelby (R-AL),Richard,S184,Shelby,R,AL
228,,3,Smith (R-OR),Gordon,S262,Smith,R,OR
229,,3,Snowe (R-ME),Olympia,S245,Snowe,R,ME
230,,3,Specter (R-PA),Arlen,S161,Specter,R,PA
231,,3,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
232,,3,Stevens (R-AK),Ted,S090,Stevens,R,AK
233,,3,Sununu (R-NH),John,S296,Sununu,R,NH
234,,3,Talent (R-MO),Jim,S286,Talent,R,MO
235,,3,Thomas (R-WY),Craig,S246,Thomas,R,WY
236,,3,Thune (R-SD),John,S303,Thune,R,SD
237,,3,Voinovich (R-OH),George,S271,Voinovich,R,OH
238,,3,Warner (R-VA),John,S143,Warner,R,VA
239,,3,Wyden (D-OR),Ron,S247,Wyden,D,OR
240,,4,Alexander (R-TN),Lamar,S289,Alexander,R,TN
241,,4,Allard (R-CO),A.,S250,Allard,R,CO
242,,4,Allen (R-VA),George,S274,Allen,R,VA
243,,4,Bennett (R-UT),Robert,S231,Bennett,R,UT
244,,4,Bond (R-MO),Christopher,S200,Bond,R,MO
245,,4,Brownback (R-KS),Samuel,S249,Brownback,R,KS
246,,4,Bunning (R-KY),Jim,S265,Bunning,R,KY
247,,4,Burns (R-MT),Conrad,S211,Burns,R,MT
248,,4,Burr (R-NC),Richard,S300,Burr,R,NC
249,,4,Carper (D-DE),Thomas,S277,Carper,D,DE
250,,4,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
251,,4,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
252,,4,Coburn (R-OK),Tom,S301,Coburn,R,OK
253,,4,Cochran (R-MS),Thad,S136,Cochran,R,MS
254,,4,Coleman (R-MN),Norm,S291,Coleman,R,MN
255,,4,Collins (R-ME),Susan,S252,Collins,R,ME
256,,4,Cornyn (R-TX),John,S287,Cornyn,R,TX
257,,4,Craig (R-ID),Larry,S215,Craig,R,ID
258,,4,Crapo (R-ID),Mike,S266,Crapo,R,ID
259,,4,DeMint (R-SC),James,S302,DeMint,R,SC
260,,4,DeWine (R-OH),Mike,S240,DeWine,R,OH
261,,4,Dodd (D-CT),Christopher,S150,Dodd,D,CT
262,,4,Dole (R-NC),Elizabeth,S292,Dole,R,NC
263,,4,Domenici (R-NM),Pete,S027,Domenici,R,NM
264,,4,Ensign (R-NV),John,S281,Ensign,R,NV
265,,4,Enzi (R-WY),Michael,S254,Enzi,R,WY
266,,4,Frist (R-TN),Bill,S241,Frist,R,TN
267,,4,Graham (R-SC),Lindsey,S293,Graham,R,SC
268,,4,Grassley (R-IA),Charles,S153,Grassley,R,IA
269,,4,Gregg (R-NH),Judd,S224,Gregg,R,NH
270,,4,Hagel (R-NE),Chuck,S255,Hagel,R,NE
271,,4,Hatch (R-UT),Orrin,S118,Hatch,R,UT
272,,4,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
273,,4,Inhofe (R-OK),Jim,S236,Inhofe,R,OK
274,,4,Isakson (R-GA),Johnny,S305,Isakson,R,GA
275,,4,Kohl (D-WI),Herb,S209,Kohl,D,WI
276,,4,Kyl (R-AZ),Jon,S243,Kyl,R,AZ
277,,4,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
278,,4,Lott (R-MS),Trent,S203,Lott,R,MS
279,,4,Lugar (R-IN),Richard,S105,Lugar,R,IN
280,,4,Martinez (R-FL),Mel,S304,Martinez,R,FL
281,,4,McCain (R-AZ),John,S197,McCain,R,AZ
282,,4,McConnell (R-KY),Mitch,S174,McConnell,R,KY
283,,4,Murkowski (R-AK),Lisa,S288,Murkowski,R,AK
284,,4,Nelson (D-NE),E.,S283,Nelson,D,NE
285,,4,Roberts (R-KS),Pat,S260,Roberts,R,KS
286,,4,Santorum (R-PA),Rick,S244,Santorum,R,PA
287,,4,Schumer (D-NY),Charles,S270,Schumer,D,NY
288,,4,Sessions (R-AL),Jeff,S261,Sessions,R,AL
289,,4,Shelby (R-AL),Richard,S184,Shelby,R,AL
290,,4,Smith (R-OR),Gordon,S262,Smith,R,OR
291,,4,Snowe (R-ME),Olympia,S245,Snowe,R,ME
292,,4,Specter (R-PA),Arlen,S161,Specter,R,PA
293,,4,Stevens (R-AK),Ted,S090,Stevens,R,AK
294,,4,Talent (R-MO),Jim,S286,Talent,R,MO
295,,4,Thomas (R-WY),Craig,S246,Thomas,R,WY
296,,4,Thune (R-SD),John,S303,Thune,R,SD
297,,4,Vitter (R-LA),David,S299,Vitter,R,LA
298,,4,Voinovich (R-OH),George,S271,Voinovich,R,OH
299,,4,Warner (R-VA),John,S143,Warner,R,VA
300,,5,Akaka (D-HI),Daniel,S213,Akaka,D,HI
301,,5,Baucus (D-MT),Max,S127,Baucus,D,MT
302,,5,Bayh (D-IN),Evan,S264,Bayh,D,IN
303,,5,Biden (D-DE),Joseph,S010,Biden,D,DE
304,,5,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
305,,5,Boxer (D-CA),Barbara,S223,Boxer,D,CA
306,,5,Byrd (D-WV),Robert,S017,Byrd,D,WV
307,,5,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
308,,5,Clinton (D-NY),Hillary,S278,Clinton,D,NY
309,,5,Conrad (D-ND),Kent,S201,Conrad,D,ND
310,,5,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
311,,5,Dayton (D-MN),Mark,S280,Dayton,D,MN
312,,5,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
313,,5,Durbin (D-IL),Richard,S253,Durbin,D,IL
314,,5,Feingold (D-WI),Russ,S230,Feingold,D,WI
315,,5,Harkin (D-IA),Tom,S172,Harkin,D,IA
316,,5,Inouye (D-HI),Daniel,S051,Inouye,D,HI
317,,5,Jeffords (I-VT),James,S204,Jeffords,I,VT
318,,5,Johnson (D-SD),Tim,S257,Johnson,D,SD
319,,5,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
320,,5,Kerry (D-MA),John,S173,Kerry,D,MA
321,,5,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
322,,5,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
323,,5,Leahy (D-VT),Patrick,S057,Leahy,D,VT
324,,5,Levin (D-MI),Carl,S131,Levin,D,MI
325,,5,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
326,,5,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
327,,5,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
328,,5,Murray (D-WA),Patty,S229,Murray,D,WA
329,,5,Nelson (D-FL),Bill,S282,Nelson,D,FL
330,,5,Obama (D-IL),Barack,S298,Obama,D,IL
331,,5,Pryor (D-AR),Mark,S295,Pryor,D,AR
332,,5,Reed (D-RI),John,S259,Reed,D,RI
333,,5,Reid (D-NV),Harry,S198,Reid,D,NV
334,,5,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
335,,5,Salazar (D-CO),Ken,S297,Salazar,D,CO
336,,5,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
337,,5,Schumer (D-NY),Charles,S270,Schumer,D,NY
338,,5,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
339,,5,Wyden (D-OR),Ron,S247,Wyden,D,OR
340,,6,Akaka (D-HI),Daniel,S213,Akaka,D,HI
341,,6,Baucus (D-MT),Max,S127,Baucus,D,MT
342,,6,Biden (D-DE),Joseph,S010,Biden,D,DE
343,,6,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
344,,6,Boxer (D-CA),Barbara,S223,Boxer,D,CA
345,,6,Byrd (D-WV),Robert,S017,Byrd,D,WV
346,,6,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
347,,6,Clinton (D-NY),Hillary,S278,Clinton,D,NY
348,,6,Conrad (D-ND),Kent,S201,Conrad,D,ND
349,,6,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
350,,6,Dayton (D-MN),Mark,S280,Dayton,D,MN
351,,6,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
352,,6,Durbin (D-IL),Richard,S253,Durbin,D,IL
353,,6,Feingold (D-WI),Russ,S230,Feingold,D,WI
354,,6,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
355,,6,Harkin (D-IA),Tom,S172,Harkin,D,IA
356,,6,Inouye (D-HI),Daniel,S051,Inouye,D,HI
357,,6,Johnson (D-SD),Tim,S257,Johnson,D,SD
358,,6,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
359,,6,Kerry (D-MA),John,S173,Kerry,D,MA
360,,6,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
361,,6,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
362,,6,Leahy (D-VT),Patrick,S057,Leahy,D,VT
363,,6,Levin (D-MI),Carl,S131,Levin,D,MI
364,,6,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
365,,6,Murray (D-WA),Patty,S229,Murray,D,WA
366,,6,Nelson (D-FL),Bill,S282,Nelson,D,FL
367,,6,Obama (D-IL),Barack,S298,Obama,D,IL
368,,6,Pryor (D-AR),Mark,S295,Pryor,D,AR
369,,6,Reed (D-RI),John,S259,Reed,D,RI
370,,6,Reid (D-NV),Harry,S198,Reid,D,NV
371,,6,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
372,,6,Salazar (D-CO),Ken,S297,Salazar,D,CO
373,,6,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
374,,6,Schumer (D-NY),Charles,S270,Schumer,D,NY
375,,6,Specter (R-PA),Arlen,S161,Specter,R,PA
376,,6,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
377,,6,Wyden (D-OR),Ron,S247,Wyden,D,OR
378,,7,Akaka (D-HI),Daniel,S213,Akaka,D,HI
379,,7,Baucus (D-MT),Max,S127,Baucus,D,MT
380,,7,Biden (D-DE),Joseph,S010,Biden,D,DE
381,,7,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
382,,7,Boxer (D-CA),Barbara,S223,Boxer,D,CA
383,,7,Byrd (D-WV),Robert,S017,Byrd,D,WV
384,,7,Carper (D-DE),Thomas,S277,Carper,D,DE
385,,7,Clinton (D-NY),Hillary,S278,Clinton,D,NY
386,,7,Conrad (D-ND),Kent,S201,Conrad,D,ND
387,,7,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
388,,7,Dayton (D-MN),Mark,S280,Dayton,D,MN
389,,7,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
390,,7,Durbin (D-IL),Richard,S253,Durbin,D,IL
391,,7,Feingold (D-WI),Russ,S230,Feingold,D,WI
392,,7,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
393,,7,Harkin (D-IA),Tom,S172,Harkin,D,IA
394,,7,Inouye (D-HI),Daniel,S051,Inouye,D,HI
395,,7,Jeffords (I-VT),James,S204,Jeffords,I,VT
396,,7,Johnson (D-SD),Tim,S257,Johnson,D,SD
397,,7,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
398,,7,Kerry (D-MA),John,S173,Kerry,D,MA
399,,7,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
400,,7,Leahy (D-VT),Patrick,S057,Leahy,D,VT
401,,7,Levin (D-MI),Carl,S131,Levin,D,MI
402,,7,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
403,,7,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
404,,7,Murray (D-WA),Patty,S229,Murray,D,WA
405,,7,Nelson (D-FL),Bill,S282,Nelson,D,FL
406,,7,Obama (D-IL),Barack,S298,Obama,D,IL
407,,7,Pryor (D-AR),Mark,S295,Pryor,D,AR
408,,7,Reed (D-RI),John,S259,Reed,D,RI
409,,7,Reid (D-NV),Harry,S198,Reid,D,NV
410,,7,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
411,,7,Salazar (D-CO),Ken,S297,Salazar,D,CO
412,,7,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
413,,7,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
414,,7,Wyden (D-OR),Ron,S247,Wyden,D,OR
415,,8,Alexander (R-TN),Lamar,S289,Alexander,R,TN
416,,8,Allard (R-CO),A.,S250,Allard,R,CO
417,,8,Allen (R-VA),George,S274,Allen,R,VA
418,,8,Bayh (D-IN),Evan,S264,Bayh,D,IN
419,,8,Bennett (R-UT),Robert,S231,Bennett,R,UT
420,,8,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
421,,8,Bond (R-MO),Christopher,S200,Bond,R,MO
422,,8,Brownback (R-KS),Samuel,S249,Brownback,R,KS
423,,8,Bunning (R-KY),Jim,S265,Bunning,R,KY
424,,8,Burns (R-MT),Conrad,S211,Burns,R,MT
425,,8,Burr (R-NC),Richard,S300,Burr,R,NC
426,,8,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
427,,8,Carper (D-DE),Thomas,S277,Carper,D,DE
428,,8,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
429,,8,Chambliss (R-GA),Saxby,S290,Chambliss,R,GA
430,,8,Coburn (R-OK),Tom,S301,Coburn,R,OK
431,,8,Cochran (R-MS),Thad,S136,Cochran,R,MS
432,,8,Coleman (R-MN),Norm,S291,Coleman,R,MN
433,,8,Collins (R-ME),Susan,S252,Collins,R,ME
