,bill_number,display_name,first_name,id,last_name,party,state
2513,37,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
2514,37,Carper (D-DE),Thomas,S277,Carper,D,DE
2515,37,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
2516,37,Clinton (D-NY),Hillary,S278,Clinton,D,NY
2517,37,Collins (R-ME),Susan,S252,Collins,R,ME
2518,37,Conrad (D-ND),Kent,S201,Conrad,D,ND
2519,37,Dayton (D-MN),Mark,S280,Dayton,D,MN
2520,37,Dodd (D-CT),Christopher,S150,Dodd,D,CT
2521,37,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
2522,37,Durbin (D-IL),Richard,S253,Durbin,D,IL
2523,37,Feingold (D-WI),Russ,S230,Feingold,D,WI
2524,37,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
2525,37,Harkin (D-IA),Tom,S172,Harkin,D,IA
2526,37,Inouye (D-HI),Daniel,S051,Inouye,D,HI
2527,37,Jeffords (I-VT),James,S204,Jeffords,I,VT
2528,37,Johnson (D-SD),Tim,S257,Johnson,D,SD
2529,37,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
2530,37,Kerry (D-MA),John,S173,Kerry,D,MA
2531,37,Kohl (D-WI),Herb,S209,Kohl,D,WI
2532,37,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
2533,37,Lautenberg (D-NJ),Frank,S166,Lautenberg,D,NJ
2534,37,Leahy (D-VT),Patrick,S057,Leahy,D,VT
2535,37,Levin (D-MI),Carl,S131,Levin,D,MI
2536,37,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
2537,37,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
2538,37,McCain (R-AZ),John,S197,McCain,R,AZ
2539,37,Menendez (D-NJ),Robert,S306,Menendez,D,NJ
2540,37,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
2541,37,Murray (D-WA),Patty,S229,Murray,D,WA
2542,37,Nelson (D-FL),Bill,S282,Nelson,D,FL
2543,37,Nelson (D-NE),E.,S283,Nelson,D,NE
2544,37,Obama (D-IL),Barack,S298,Obama,D,IL
2545,37,Pryor (D-AR),Mark,S295,Pryor,D,AR
2546,37,Reed (D-RI),John,S259,Reed,D,RI
2547,37,Reid (D-NV),Harry,S198,Reid,D,NV
2548,37,Rockefeller (D-WV),Jay,S176,Rockefeller,D,WV
2549,37,Salazar (D-CO),Ken,S297,Salazar,D,CO
2550,37,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
2551,37,Schumer (D-NY),Charles,S270,Schumer,D,NY
2552,37,Snowe (R-ME),Olympia,S245,Snowe,R,ME
2553,37,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
2554,37,Voinovich (R-OH),George,S271,Voinovich,R,OH
2555,37,Wyden (D-OR),Ron,S247,Wyden,D,OR
2556,38,Akaka (D-HI),Daniel,S213,Akaka,D,HI
2557,38,Baucus (D-MT),Max,S127,Baucus,D,MT
2558,38,Bayh (D-IN),Evan,S264,Bayh,D,IN
2559,38,Biden (D-DE),Joseph,S010,Biden,D,DE
2560,38,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
