,0,bill_number,display_name,first_name,id,last_name,party,state
169,,2,Hutchinson (R-AR),Tim,S256,Hutchinson,R,AR
170,,2,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
171,,2,Lott (R-MS),Trent,S203,Lott,R,MS
172,,2,Lugar (R-IN),Richard,S105,Lugar,R,IN
173,,2,McConnell (R-KY),Mitch,S174,McConnell,R,KY
174,,2,Nickles (R-OK),Don,S158,Nickles,R,OK
175,,2,Santorum (R-PA),Rick,S244,Santorum,R,PA
176,,2,Smith (R-NH),Bob,S216,Smith,R,NH
177,,2,Smith (R-OR),Gordon,S262,Smith,R,OR
178,,2,Snowe (R-ME),Olympia,S245,Snowe,R,ME
179,,2,Specter (R-PA),Arlen,S161,Specter,R,PA
180,,2,Stevens (R-AK),Ted,S090,Stevens,R,AK
181,,2,Thomas (R-WY),Craig,S246,Thomas,R,WY
182,,2,Thompson (R-TN),Fred,S237,Thompson,R,TN
183,,2,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
184,,2,Warner (R-VA),John,S143,Warner,R,VA
185,,3,Allard (R-CO),Wayne,S250,Allard,R,CO
186,,3,Allen (R-VA),George,S274,Allen,R,VA
187,,3,Baucus (D-MT),Max,S127,Baucus,D,MT
188,,3,Bayh (D-IN),Evan,S264,Bayh,D,IN
189,,3,Bennett (R-UT),Robert,S231,Bennett,R,UT
190,,3,Biden (D-DE),Joseph,S010,Biden,D,DE
191,,3,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
192,,3,Bond (R-MO),Christopher,S200,Bond,R,MO
193,,3,Breaux (D-LA),John,S179,Breaux,D,LA
194,,3,Brownback (R-KS),Sam,S249,Brownback,R,KS
195,,3,Bunning (R-KY),Jim,S265,Bunning,R,KY
196,,3,Burns (R-MT),Conrad,S211,Burns,R,MT
197,,3,Byrd (D-WV),Robert,S017,Byrd,D,WV
198,,3,Campbell (R-CO),Ben,S225,Campbell,R,CO
199,,3,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
200,,3,Carnahan (D-MO),Jean,S276,Carnahan,D,MO
201,,3,Carper (D-DE),Thomas,S277,Carper,D,DE
202,,3,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
203,,3,Cleland (D-GA),Max,S251,Cleland,D,GA
204,,3,Clinton (D-NY),Hillary,S278,Clinton,D,NY
205,,3,Cochran (R-MS),Thad,S136,Cochran,R,MS
206,,3,Collins (R-ME),Susan,S252,Collins,R,ME
207,,3,Conrad (D-ND),Kent,S201,Conrad,D,ND
208,,3,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
209,,3,Craig (R-ID),Larry,S215,Craig,R,ID
210,,3,Crapo (R-ID),Michael,S266,Crapo,R,ID
211,,3,Daschle (D-SD),Thomas,S185,Daschle,D,SD
212,,3,Dayton (D-MN),Mark,S280,Dayton,D,MN
213,,3,DeWine (R-OH),Mike,S240,DeWine,R,OH
214,,3,Durbin (D-IL),Richard,S253,Durbin,D,IL
215,,3,Edwards (D-NC),John,S267,Edwards,D,NC
216,,3,Ensign (R-NV),John,S281,Ensign,R,NV
217,,3,Enzi (R-WY),Michael,S254,Enzi,R,WY
218,,3,Feingold (D-WI),Russell,S230,Feingold,D,WI
219,,3,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
220,,3,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
221,,3,Frist (R-TN),Bill,S241,Frist,R,TN
222,,3,Graham (D-FL),Bob,S199,Graham,D,FL
223,,3,Gramm (R-TX),Phil,S171,Gramm,R,TX
224,,3,Grassley (R-IA),Chuck,S153,Grassley,R,IA
225,,3,Gregg (R-NH),Judd,S224,Gregg,R,NH
226,,3,Hagel (R-NE),Chuck,S255,Hagel,R,NE
227,,3,Harkin (D-IA),Tom,S172,Harkin,D,IA
228,,3,Hatch (R-UT),Orrin,S118,Hatch,R,UT
229,,3,Helms (R-NC),Jesse,S046,Helms,R,NC
230,,3,Hollings (D-SC),Ernest,S047,Hollings,D,SC
231,,3,Hutchinson (R-AR),Tim,S256,Hutchinson,R,AR
232,,3,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
233,,3,Inouye (D-HI),Daniel,S051,Inouye,D,HI
234,,3,Jeffords (I-VT),James,S204,Jeffords,I,VT
235,,3,Johnson (D-SD),Tim,S257,Johnson,D,SD
236,,3,Kerry (D-MA),John,S173,Kerry,D,MA
237,,3,Kohl (D-WI),Herb,S209,Kohl,D,WI
238,,3,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
239,,3,Leahy (D-VT),Patrick,S057,Leahy,D,VT
240,,3,Levin (D-MI),Carl,S131,Levin,D,MI
241,,3,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
242,,3,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
243,,3,Lott (R-MS),Trent,S203,Lott,R,MS
244,,3,Lugar (R-IN),Richard,S105,Lugar,R,IN
245,,3,McConnell (R-KY),Mitch,S174,McConnell,R,KY
246,,3,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
247,,3,Murray (D-WA),Patty,S229,Murray,D,WA
248,,3,Nelson (D-NE),E.,S283,Nelson,D,NE
249,,3,Nickles (R-OK),Don,S158,Nickles,R,OK
250,,3,Reed (D-RI),Jack,S259,Reed,D,RI
251,,3,Reid (D-NV),Harry,S198,Reid,D,NV
252,,3,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
253,,3,Santorum (R-PA),Rick,S244,Santorum,R,PA
254,,3,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
255,,3,Schumer (D-NY),Charles,S270,Schumer,D,NY
256,,3,Smith (R-NH),Bob,S216,Smith,R,NH
257,,3,Smith (R-OR),Gordon,S262,Smith,R,OR
258,,3,Snowe (R-ME),Olympia,S245,Snowe,R,ME
259,,3,Specter (R-PA),Arlen,S161,Specter,R,PA
260,,3,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
261,,3,Stevens (R-AK),Ted,S090,Stevens,R,AK
262,,3,Thomas (R-WY),Craig,S246,Thomas,R,WY
263,,3,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
264,,3,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
265,,3,Warner (R-VA),John,S143,Warner,R,VA
266,,3,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
267,,3,Wyden (D-OR),Ron,S247,Wyden,D,OR
268,,4,Allard (R-CO),Wayne,S250,Allard,R,CO
269,,4,Allen (R-VA),George,S274,Allen,R,VA
270,,4,Baucus (D-MT),Max,S127,Baucus,D,MT
271,,4,Bayh (D-IN),Evan,S264,Bayh,D,IN
272,,4,Bennett (R-UT),Robert,S231,Bennett,R,UT
273,,4,Biden (D-DE),Joseph,S010,Biden,D,DE
274,,4,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
275,,4,Bond (R-MO),Christopher,S200,Bond,R,MO
276,,4,Breaux (D-LA),John,S179,Breaux,D,LA
277,,4,Brownback (R-KS),Sam,S249,Brownback,R,KS
278,,4,Bunning (R-KY),Jim,S265,Bunning,R,KY
279,,4,Burns (R-MT),Conrad,S211,Burns,R,MT
280,,4,Byrd (D-WV),Robert,S017,Byrd,D,WV
281,,4,Campbell (R-CO),Ben,S225,Campbell,R,CO
282,,4,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
283,,4,Carper (D-DE),Thomas,S277,Carper,D,DE
284,,4,Chafee (R-RI),Lincoln,S272,Chafee,R,RI
285,,4,Cleland (D-GA),Max,S251,Cleland,D,GA
286,,4,Clinton (D-NY),Hillary,S278,Clinton,D,NY
287,,4,Cochran (R-MS),Thad,S136,Cochran,R,MS
288,,4,Collins (R-ME),Susan,S252,Collins,R,ME
289,,4,Conrad (D-ND),Kent,S201,Conrad,D,ND
290,,4,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
291,,4,Craig (R-ID),Larry,S215,Craig,R,ID
292,,4,Crapo (R-ID),Michael,S266,Crapo,R,ID
293,,4,Daschle (D-SD),Thomas,S185,Daschle,D,SD
294,,4,Dayton (D-MN),Mark,S280,Dayton,D,MN
295,,4,DeWine (R-OH),Mike,S240,DeWine,R,OH
296,,4,Durbin (D-IL),Richard,S253,Durbin,D,IL
297,,4,Edwards (D-NC),John,S267,Edwards,D,NC
298,,4,Ensign (R-NV),John,S281,Ensign,R,NV
299,,4,Enzi (R-WY),Michael,S254,Enzi,R,WY
300,,4,Feingold (D-WI),Russell,S230,Feingold,D,WI
301,,4,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
302,,4,Fitzgerald (R-IL),Peter,S268,Fitzgerald,R,IL
303,,4,Frist (R-TN),Bill,S241,Frist,R,TN
304,,4,Graham (D-FL),Bob,S199,Graham,D,FL
305,,4,Gramm (R-TX),Phil,S171,Gramm,R,TX
306,,4,Grassley (R-IA),Chuck,S153,Grassley,R,IA
307,,4,Gregg (R-NH),Judd,S224,Gregg,R,NH
308,,4,Hagel (R-NE),Chuck,S255,Hagel,R,NE
309,,4,Harkin (D-IA),Tom,S172,Harkin,D,IA
310,,4,Hatch (R-UT),Orrin,S118,Hatch,R,UT
311,,4,Helms (R-NC),Jesse,S046,Helms,R,NC
312,,4,Hollings (D-SC),Ernest,S047,Hollings,D,SC
313,,4,Hutchison (R-TX),Kay,S235,Hutchison,R,TX
314,,4,Inouye (D-HI),Daniel,S051,Inouye,D,HI
315,,4,Jeffords (I-VT),James,S204,Jeffords,I,VT
316,,4,Johnson (D-SD),Tim,S257,Johnson,D,SD
317,,4,Kerry (D-MA),John,S173,Kerry,D,MA
318,,4,Kohl (D-WI),Herb,S209,Kohl,D,WI
319,,4,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
320,,4,Leahy (D-VT),Patrick,S057,Leahy,D,VT
321,,4,Levin (D-MI),Carl,S131,Levin,D,MI
322,,4,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
323,,4,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
324,,4,Lott (R-MS),Trent,S203,Lott,R,MS
325,,4,Lugar (R-IN),Richard,S105,Lugar,R,IN
326,,4,McConnell (R-KY),Mitch,S174,McConnell,R,KY
327,,4,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
328,,4,Murray (D-WA),Patty,S229,Murray,D,WA
329,,4,Nelson (D-NE),E.,S283,Nelson,D,NE
330,,4,Nickles (R-OK),Don,S158,Nickles,R,OK
331,,4,Reed (D-RI),Jack,S259,Reed,D,RI
332,,4,Reid (D-NV),Harry,S198,Reid,D,NV
333,,4,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
334,,4,Santorum (R-PA),Rick,S244,Santorum,R,PA
335,,4,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
336,,4,Schumer (D-NY),Charles,S270,Schumer,D,NY
337,,4,Smith (R-NH),Bob,S216,Smith,R,NH
338,,4,Smith (R-OR),Gordon,S262,Smith,R,OR
339,,4,Snowe (R-ME),Olympia,S245,Snowe,R,ME
340,,4,Specter (R-PA),Arlen,S161,Specter,R,PA
341,,4,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
342,,4,Stevens (R-AK),Ted,S090,Stevens,R,AK
343,,4,Thomas (R-WY),Craig,S246,Thomas,R,WY
344,,4,Thurmond (R-SC),Strom,S096,Thurmond,R,SC
345,,4,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
346,,4,Warner (R-VA),John,S143,Warner,R,VA
347,,4,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
348,,4,Wyden (D-OR),Ron,S247,Wyden,D,OR
349,,5,Baucus (D-MT),Max,S127,Baucus,D,MT
350,,5,Bayh (D-IN),Evan,S264,Bayh,D,IN
351,,5,Biden (D-DE),Joseph,S010,Biden,D,DE
352,,5,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
353,,5,Breaux (D-LA),John,S179,Breaux,D,LA
354,,5,Byrd (D-WV),Robert,S017,Byrd,D,WV
355,,5,Campbell (R-CO),Ben,S225,Campbell,R,CO
356,,5,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
357,,5,Carnahan (D-MO),Jean,S276,Carnahan,D,MO
358,,5,Carper (D-DE),Thomas,S277,Carper,D,DE
359,,5,Cleland (D-GA),Max,S251,Cleland,D,GA
360,,5,Clinton (D-NY),Hillary,S278,Clinton,D,NY
361,,5,Cochran (R-MS),Thad,S136,Cochran,R,MS
362,,5,Collins (R-ME),Susan,S252,Collins,R,ME
363,,5,Conrad (D-ND),Kent,S201,Conrad,D,ND
364,,5,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
365,,5,Daschle (D-SD),Thomas,S185,Daschle,D,SD
366,,5,Dayton (D-MN),Mark,S280,Dayton,D,MN
367,,5,DeWine (R-OH),Mike,S240,DeWine,R,OH
368,,5,Dorgan (D-ND),Byron,S222,Dorgan,D,ND
369,,5,Durbin (D-IL),Richard,S253,Durbin,D,IL
370,,5,Edwards (D-NC),John,S267,Edwards,D,NC
371,,5,Feingold (D-WI),Russell,S230,Feingold,D,WI
372,,5,Feinstein (D-CA),Dianne,S221,Feinstein,D,CA
373,,5,Graham (D-FL),Bob,S199,Graham,D,FL
374,,5,Harkin (D-IA),Tom,S172,Harkin,D,IA
375,,5,Hollings (D-SC),Ernest,S047,Hollings,D,SC
376,,5,Inouye (D-HI),Daniel,S051,Inouye,D,HI
377,,5,Jeffords (I-VT),James,S204,Jeffords,I,VT
378,,5,Johnson (D-SD),Tim,S257,Johnson,D,SD
379,,5,Kennedy (D-MA),Edward,S055,Kennedy,D,MA
380,,5,Kerry (D-MA),John,S173,Kerry,D,MA
381,,5,Kohl (D-WI),Herb,S209,Kohl,D,WI
382,,5,Landrieu (D-LA),Mary,S258,Landrieu,D,LA
383,,5,Leahy (D-VT),Patrick,S057,Leahy,D,VT
384,,5,Levin (D-MI),Carl,S131,Levin,D,MI
385,,5,Lieberman (D-CT),Joseph,S210,Lieberman,D,CT
386,,5,Lincoln (D-AR),Blanche,S269,Lincoln,D,AR
387,,5,McCain (R-AZ),John,S197,McCain,R,AZ
388,,5,Mikulski (D-MD),Barbara,S182,Mikulski,D,MD
389,,5,Murray (D-WA),Patty,S229,Murray,D,WA
390,,5,Nelson (D-FL),Bill,S282,Nelson,D,FL
391,,5,Nelson (D-NE),E.,S283,Nelson,D,NE
392,,5,Reed (D-RI),Jack,S259,Reed,D,RI
393,,5,Reid (D-NV),Harry,S198,Reid,D,NV
394,,5,Rockefeller (D-WV),John,S176,Rockefeller,D,WV
395,,5,Sarbanes (D-MD),Paul,S106,Sarbanes,D,MD
396,,5,Schumer (D-NY),Charles,S270,Schumer,D,NY
397,,5,Smith (R-OR),Gordon,S262,Smith,R,OR
398,,5,Snowe (R-ME),Olympia,S245,Snowe,R,ME
399,,5,Specter (R-PA),Arlen,S161,Specter,R,PA
400,,5,Stabenow (D-MI),Debbie,S284,Stabenow,D,MI
401,,5,Torricelli (D-NJ),Robert,S263,Torricelli,D,NJ
402,,5,Voinovich (R-OH),George,S271,Voinovich,R,OH
403,,5,Warner (R-VA),John,S143,Warner,R,VA
404,,5,Wellstone (D-MN),Paul,S217,Wellstone,D,MN
405,,5,Wyden (D-OR),Ron,S247,Wyden,D,OR
406,,6,Allard (R-CO),Wayne,S250,Allard,R,CO
407,,6,Allen (R-VA),George,S274,Allen,R,VA
408,,6,Baucus (D-MT),Max,S127,Baucus,D,MT
409,,6,Bayh (D-IN),Evan,S264,Bayh,D,IN
410,,6,Bennett (R-UT),Robert,S231,Bennett,R,UT
411,,6,Biden (D-DE),Joseph,S010,Biden,D,DE
412,,6,Bingaman (D-NM),Jeff,S167,Bingaman,D,NM
413,,6,Bond (R-MO),Christopher,S200,Bond,R,MO
414,,6,Breaux (D-LA),John,S179,Breaux,D,LA
415,,6,Brownback (R-KS),Sam,S249,Brownback,R,KS
416,,6,Bunning (R-KY),Jim,S265,Bunning,R,KY
417,,6,Byrd (D-WV),Robert,S017,Byrd,D,WV
418,,6,Campbell (R-CO),Ben,S225,Campbell,R,CO
419,,6,Cantwell (D-WA),Maria,S275,Cantwell,D,WA
420,,6,Carnahan (D-MO),Jean,S276,Carnahan,D,MO
421,,6,Carper (D-DE),Thomas,S277,Carper,D,DE
422,,6,Cleland (D-GA),Max,S251,Cleland,D,GA
423,,6,Clinton (D-NY),Hillary,S278,Clinton,D,NY
424,,6,Cochran (R-MS),Thad,S136,Cochran,R,MS
425,,6,Collins (R-ME),Susan,S252,Collins,R,ME
426,,6,Conrad (D-ND),Kent,S201,Conrad,D,ND
427,,6,Corzine (D-NJ),Jon,S279,Corzine,D,NJ
428,,6,Craig (R-ID),Larry,S215,Craig,R,ID
429,,6,Crapo (R-ID),Michael,S266,Crapo,R,ID
430,,6,Daschle (D-SD),Thomas,S185,Daschle,D,SD
431,,6,Dayton (D-MN),Mark,S280,Dayton,D,MN
432,,6,DeWine (R-OH),Mike,S240,DeWine,R,OH
433,,6,Domenici (R-NM),Pete,S027,Domenici,R,NM
